feature_set,n_features,model,calibration,Delta,mean,mean_err
20,20,Neural Network,uncalibrated,-0.11,4.02720537375097E-244,0
20,20,Neural Network,uncalibrated,-0.108,0,0
12,12,Logistic Regression,calibrated,-0.128,0.999655368038875,1.8235386746631E-06
12,12,Logistic Regression,calibrated,-0.126,0.999716512470164,2.5142423030123E-06
12,12,Logistic Regression,calibrated,-0.124,0.999693467504042,1.94625182042703E-06
12,12,Logistic Regression,calibrated,-0.122,0.999563809549012,3.20137865093931E-06
12,12,Logistic Regression,calibrated,-0.12,0.999529906239208,3.93316739871033E-06
12,12,Logistic Regression,calibrated,-0.118,0.999598524568828,4.01648531832881E-06
12,12,Logistic Regression,calibrated,-0.116,0.999585003685109,3.6435205851205E-06
12,12,Logistic Regression,calibrated,-0.114,0.00577767326958164,0.00493951607235881
12,12,Logistic Regression,calibrated,-0.112,0.0200240042525784,0.0152762163704214
12,12,Logistic Regression,calibrated,-0.11,0.00337839438225213,0.00168860724488391
12,12,Logistic Regression,calibrated,-0.108,0.00158481994164358,0.00135829119615051
12,12,Logistic Regression,uncalibrated,-0.128,0.999999998262705,2.91787842441359E-11
12,12,Logistic Regression,uncalibrated,-0.126,0.999999998442143,4.76486452796012E-11
12,12,Logistic Regression,uncalibrated,-0.124,0.999999997966394,4.3402488608637E-11
12,12,Logistic Regression,uncalibrated,-0.122,0.99999999565167,1.21160651335715E-10
12,12,Logistic Regression,uncalibrated,-0.12,0.99999999428818,1.81044816390864E-10
12,12,Logistic Regression,uncalibrated,-0.118,0.999999994810656,1.68597524681677E-10
12,12,Logistic Regression,uncalibrated,-0.116,0.99999999375038,2.04947362267099E-10
12,12,Logistic Regression,uncalibrated,-0.114,7.09250817531588E-07,7.07090148432995E-07
12,12,Logistic Regression,uncalibrated,-0.112,0.000147685066130237,0.000147124774196155
12,12,Logistic Regression,uncalibrated,-0.11,1.17098678799175E-09,6.37428308826578E-10
12,12,Logistic Regression,uncalibrated,-0.108,2.82559180982625E-09,2.74582073270204E-09
12,12,Logistic Regression C = 0.00175,calibrated,-0.128,0.999627199378642,1.83962231880648E-06
12,12,Logistic Regression C = 0.00175,calibrated,-0.126,0.999549354752593,3.86318684407304E-06
12,12,Logistic Regression C = 0.00175,calibrated,-0.124,0.999513925160086,2.98962199189881E-06
12,12,Logistic Regression C = 0.00175,calibrated,-0.122,0.999531973095795,3.3686175917305E-06
12,12,Logistic Regression C = 0.00175,calibrated,-0.12,0.999496366882818,4.13045650719563E-06
12,12,Logistic Regression C = 0.00175,calibrated,-0.118,0.99936892292133,6.10766473748855E-06
12,12,Logistic Regression C = 0.00175,calibrated,-0.116,0.99949447027728,4.36242026369728E-06
12,12,Logistic Regression C = 0.00175,calibrated,-0.114,0.00575116905849163,0.00486262557115494
12,12,Logistic Regression C = 0.00175,calibrated,-0.112,0.0144207701576418,0.0108272817028534
12,12,Logistic Regression C = 0.00175,calibrated,-0.11,0.00251706498496413,0.00116932986949226
12,12,Logistic Regression C = 0.00175,calibrated,-0.108,0.00174388817556278,0.00140212086607796
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.128,0.99999999697514,4.86524215031818E-11
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.126,0.999999996911197,9.01369253285397E-11
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.124,0.999999996016319,8.12341243706076E-11
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.122,0.99999999282626,1.90166091469044E-10
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.12,0.999999990695381,2.80772361393972E-10
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.118,0.999999990268498,3.00245388145953E-10
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.116,0.999999988340803,3.63273630730381E-10
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.114,1.33553766295512E-06,1.33041829614864E-06
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.112,0.0001981346417455,0.000197072598673175
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.11,2.95659679344514E-09,1.60571809106872E-09
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.108,6.9278578775482E-09,6.73125073101652E-09
12,12,Decision Tree,calibrated,-0.128,0.999750124936284,2.20931592377709E-15
12,12,Decision Tree,calibrated,-0.126,0.999750124936284,2.20931592377709E-15
12,12,Decision Tree,calibrated,-0.124,0.999750124936295,1.09344286978131E-15
12,12,Decision Tree,calibrated,-0.122,0.999750124936284,2.20931592377709E-15
12,12,Decision Tree,calibrated,-0.12,0.999750124936295,2.16422309957864E-15
12,12,Decision Tree,calibrated,-0.118,0.999750124936295,1.08779196440841E-15
12,12,Decision Tree,calibrated,-0.116,0.999750124936284,2.20931592377709E-15
12,12,Decision Tree,calibrated,-0.114,0.00083180844596262,3.01634319588546E-18
12,12,Decision Tree,calibrated,-0.112,0.000831808445962619,3.153519019755E-18
12,12,Decision Tree,calibrated,-0.11,0.000831808445962619,3.153519019755E-18
12,12,Decision Tree,calibrated,-0.108,0.000831808445962619,3.153519019755E-18
12,12,Decision Tree,uncalibrated,-0.128,1,0
12,12,Decision Tree,uncalibrated,-0.126,1,0
12,12,Decision Tree,uncalibrated,-0.124,1,0
12,12,Decision Tree,uncalibrated,-0.122,1,0
12,12,Decision Tree,uncalibrated,-0.12,1,0
12,12,Decision Tree,uncalibrated,-0.118,1,0
12,12,Decision Tree,uncalibrated,-0.116,1,0
12,12,Decision Tree,uncalibrated,-0.114,0,0
12,12,Decision Tree,uncalibrated,-0.112,0,0
12,12,Decision Tree,uncalibrated,-0.11,0,0
12,12,Decision Tree,uncalibrated,-0.108,0,0
12,12,Random Forest,calibrated,-0.128,0.9997499738221,1.34120246324219E-08
12,12,Random Forest,calibrated,-0.126,0.999749958204764,1.33891145937769E-08
12,12,Random Forest,calibrated,-0.124,0.999749804359745,4.97174309265935E-08
12,12,Random Forest,calibrated,-0.122,0.999749351788502,1.32226977730734E-07
12,12,Random Forest,calibrated,-0.12,0.99974893582556,1.17034854631511E-07
12,12,Random Forest,calibrated,-0.118,0.999748443835946,2.27786735547164E-07
12,12,Random Forest,calibrated,-0.116,0.999747454604428,2.71807896457609E-07
12,12,Random Forest,calibrated,-0.114,0.000836630180642867,4.7768921387249E-06
12,12,Random Forest,calibrated,-0.112,0.000832806210230128,2.62109666726474E-06
12,12,Random Forest,calibrated,-0.11,0.000831899737139931,3.75987373274521E-06
12,12,Random Forest,calibrated,-0.108,0.000832741883761766,2.69220100401366E-06
12,12,Random Forest,uncalibrated,-0.128,0.999988398839887,2.44411429354829E-06
12,12,Random Forest,uncalibrated,-0.126,0.999981599079953,3.4598213353314E-06
12,12,Random Forest,uncalibrated,-0.124,0.999948559327689,8.5607325839935E-06
12,12,Random Forest,uncalibrated,-0.122,0.999895195807832,1.97725299918201E-05
12,12,Random Forest,uncalibrated,-0.12,0.999820580145043,1.9361659842131E-05
12,12,Random Forest,uncalibrated,-0.118,0.999659499999998,3.88656109470457E-05
12,12,Random Forest,uncalibrated,-0.116,0.999473178927156,4.86431628165971E-05
12,12,Random Forest,uncalibrated,-0.114,0.00031023102310231,0.000169137307237835
12,12,Random Forest,uncalibrated,-0.112,0.000189333333333333,9.56805384187337E-05
12,12,Random Forest,uncalibrated,-0.11,0.000109,0.000093
12,12,Random Forest,uncalibrated,-0.108,0.000122415578342628,5.82368231685328E-05
12,12,Gradient Boosted Trees,calibrated,-0.128,0.999750124937431,5.1178752665209E-15
12,12,Gradient Boosted Trees,calibrated,-0.126,0.999750124937431,5.1178752665209E-15
12,12,Gradient Boosted Trees,calibrated,-0.124,0.999750124937441,5.1178752665209E-15
12,12,Gradient Boosted Trees,calibrated,-0.122,0.99975012493744,5.14789238764452E-15
12,12,Gradient Boosted Trees,calibrated,-0.12,0.999750124937436,5.35330155814915E-15
12,12,Gradient Boosted Trees,calibrated,-0.118,0.99975012493745,5.14789238764452E-15
12,12,Gradient Boosted Trees,calibrated,-0.116,0.99975012493744,5.14789238764452E-15
12,12,Gradient Boosted Trees,calibrated,-0.114,0.000831808443394812,2.38571408488917E-18
12,12,Gradient Boosted Trees,calibrated,-0.112,0.000831808443394831,3.23630262272034E-18
12,12,Gradient Boosted Trees,calibrated,-0.11,0.000831808443394809,2.2060250706654E-18
12,12,Gradient Boosted Trees,calibrated,-0.108,0.000831808443394809,2.9413667608872E-18
12,12,Gradient Boosted Trees,uncalibrated,-0.128,0.999989661274675,4.64439612620813E-15
12,12,Gradient Boosted Trees,uncalibrated,-0.126,0.999989661274675,4.64439612620813E-15
12,12,Gradient Boosted Trees,uncalibrated,-0.124,0.999989661274668,3.7155169009665E-15
12,12,Gradient Boosted Trees,uncalibrated,-0.122,0.999989661274688,4.9026121308903E-15
12,12,Gradient Boosted Trees,uncalibrated,-0.12,0.999989661274728,5.3820057937152E-15
12,12,Gradient Boosted Trees,uncalibrated,-0.118,0.99998966127461,3.49676193512308E-15
12,12,Gradient Boosted Trees,uncalibrated,-0.116,0.999989661274688,4.9026121308903E-15
12,12,Gradient Boosted Trees,uncalibrated,-0.114,3.228854888468E-05,6.74229713066739E-20
12,12,Gradient Boosted Trees,uncalibrated,-0.112,3.228854888468E-05,6.74229713066739E-20
12,12,Gradient Boosted Trees,uncalibrated,-0.11,3.228854888468E-05,6.74229713066739E-20
12,12,Gradient Boosted Trees,uncalibrated,-0.108,3.228854888468E-05,6.74229713066739E-20
12,12,kNN,calibrated,-0.128,0.999750124936284,2.20931592377709E-15
12,12,kNN,calibrated,-0.126,0.999750124936284,2.20931592377709E-15
12,12,kNN,calibrated,-0.124,0.999750124936295,1.09344286978131E-15
12,12,kNN,calibrated,-0.122,0.999750124936284,2.20931592377709E-15
12,12,kNN,calibrated,-0.12,0.999750124936295,2.16422309957864E-15
12,12,kNN,calibrated,-0.118,0.999750124936295,1.08779196440841E-15
12,12,kNN,calibrated,-0.116,0.999750124936284,2.20931592377709E-15
12,12,kNN,calibrated,-0.114,0.00083180844596262,3.01634319588546E-18
12,12,kNN,calibrated,-0.112,0.00193293692306524,0.00110112847710261
12,12,kNN,calibrated,-0.11,0.000831808445962619,3.153519019755E-18
12,12,kNN,calibrated,-0.108,0.000831808445962619,3.153519019755E-18
12,12,kNN,uncalibrated,-0.128,1,0
12,12,kNN,uncalibrated,-0.126,1,0
12,12,kNN,uncalibrated,-0.124,1,0
12,12,kNN,uncalibrated,-0.122,1,0
12,12,kNN,uncalibrated,-0.12,1,0
12,12,kNN,uncalibrated,-0.118,1,0
12,12,kNN,uncalibrated,-0.116,1,0
12,12,kNN,uncalibrated,-0.114,0,0
12,12,kNN,uncalibrated,-0.112,0,0
12,12,kNN,uncalibrated,-0.11,0,0
12,12,kNN,uncalibrated,-0.108,0,0
12,12,SVM (RBF),calibrated,-0.128,0.99959331012254,2.07164938488013E-06
12,12,SVM (RBF),calibrated,-0.126,0.999558184049144,3.76159653383551E-06
12,12,SVM (RBF),calibrated,-0.124,0.999520460329841,3.11369479700827E-06
12,12,SVM (RBF),calibrated,-0.122,0.999480996739979,3.9273249302275E-06
12,12,SVM (RBF),calibrated,-0.12,0.99943734569886,4.78086160059031E-06
12,12,SVM (RBF),calibrated,-0.118,0.999364991373569,7.06248929340588E-06
12,12,SVM (RBF),calibrated,-0.116,0.999321212138861,6.15083023630509E-06
12,12,SVM (RBF),calibrated,-0.114,0.00520947297764134,0.00434658124144646
12,12,SVM (RBF),calibrated,-0.112,0.0131053727347553,0.0103026955406503
12,12,SVM (RBF),calibrated,-0.11,0.00252036327762263,0.00113657722921661
12,12,SVM (RBF),calibrated,-0.108,0.00159601513387786,0.00125550384307236
12,12,SVM (RBF),uncalibrated,-0.128,0.746202449567746,0.0001737450112635
12,12,SVM (RBF),uncalibrated,-0.126,0.742604585306929,0.000288411976246292
12,12,SVM (RBF),uncalibrated,-0.124,0.739798073545124,0.000223333394720989
12,12,SVM (RBF),uncalibrated,-0.122,0.73731208236803,0.000256110383775711
12,12,SVM (RBF),uncalibrated,-0.12,0.734527081192945,0.000288737857608372
12,12,SVM (RBF),uncalibrated,-0.118,0.730081528197909,0.00040682137745721
12,12,SVM (RBF),uncalibrated,-0.116,0.728250773188435,0.000312543552136981
12,12,SVM (RBF),uncalibrated,-0.114,0.112252381078042,0.0228768285058178
12,12,SVM (RBF),uncalibrated,-0.112,0.117860321643007,0.0191432085399287
12,12,SVM (RBF),uncalibrated,-0.11,0.101012062193563,0.0129649237131672
12,12,SVM (RBF),uncalibrated,-0.108,0.091651899789559,0.0105580662558769
12,12,Neural Network,calibrated,-0.128,0.998213708982968,3.22920347622912E-15
12,12,Neural Network,calibrated,-0.126,0.998213708982968,3.22920347622912E-15
12,12,Neural Network,calibrated,-0.124,0.998213708982968,3.21198093488949E-15
12,12,Neural Network,calibrated,-0.122,0.998213708982964,2.92265025094455E-15
12,12,Neural Network,calibrated,-0.12,0.998213708982927,2.43237677779525E-15
12,12,Neural Network,calibrated,-0.118,0.998213708982968,3.21198093488949E-15
12,12,Neural Network,calibrated,-0.116,0.998213708982964,2.92265025094455E-15
12,12,Neural Network,calibrated,-0.114,0.00127771233139303,0.000445903886024895
12,12,Neural Network,calibrated,-0.112,0.0193856152865749,0.0158227979561509
12,12,Neural Network,calibrated,-0.11,0.00327727728426949,0.00244546883890135
12,12,Neural Network,calibrated,-0.108,0.000831808445368191,4.20469202634E-18
12,12,Neural Network,uncalibrated,-0.128,1,0
12,12,Neural Network,uncalibrated,-0.126,1,0
12,12,Neural Network,uncalibrated,-0.124,1,0
12,12,Neural Network,uncalibrated,-0.122,1,0
12,12,Neural Network,uncalibrated,-0.12,1,0
12,12,Neural Network,uncalibrated,-0.118,1,0
12,12,Neural Network,uncalibrated,-0.116,1,0
12,12,Neural Network,uncalibrated,-0.114,1.80671824344374E-297,0
12,12,Neural Network,uncalibrated,-0.112,0.00307167722471017,0.00307167722471011
12,12,Neural Network,uncalibrated,-0.11,0,0
12,12,Neural Network,uncalibrated,-0.108,0,0
