transition,folder,tag,model,calibration,param,k4,chi,chi_err,chi_B,variance,variance_err,variance_B,ess_frac
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03724,0.9701422,0.33407435202730656,0.19454283656181684,49.0,-0.002686449953841088,0.0034395354825136224,22.0,0.002931813699040492
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03726,0.97012705,0.3734938648403294,0.17311863068582498,8.0,-0.0030834258081401536,0.0040471863683003585,22.0,0.0031413207072498797
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03728,0.9701119,0.4266241087673425,0.1525079611213295,8.0,-0.003520022009285767,0.004752005892027597,22.0,0.0033714727010777734
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0373,0.9700967500000001,0.47523262910664754,0.1324550190779349,8.0,-0.003993698647502282,0.005566558250286874,22.0,0.003625264473529602
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03732,0.9700816,0.5189999525221156,0.11348809031728005,8.0,-0.004498946229270192,0.0065041301852876866,22.0,0.003906272951382166
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03734,0.97006645,0.5579489151189212,0.09595437439393475,8.0,-0.005026231889516544,0.0075784591029751675,22.0,0.004218792759957683
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03736,0.9700513000000001,0.5923415601873031,0.08003486901869937,8.0,-0.005560702985772378,0.00880332994787372,22.0,0.004568007803406043
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03738,0.97003615,0.6225809617158632,0.06577742947683228,8.0,-0.00608062659842338,0.010192009294339142,22.0,0.004960209555401062
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0374,0.970021,0.6491310405950571,0.0531407326688423,8.0,-0.0065555575908202695,0.011756483187486642,22.0,0.005403076241151925
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03742,0.9700083500000001,0.6698695242213349,0.04328436678525906,8.0,-0.006904811820365812,0.01328849710817591,22.0,0.005842793207100736
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03744,0.9699957,0.6884020680370205,0.034589056081355124,8.0,-0.007344224910416767,0.015018153588310218,16.0,0.0063370015292585685
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03746,0.9699830500000001,0.7049911763045809,0.027099268502858594,8.0,-0.007538038020648214,0.016920861538165983,16.0,0.00689519294815407
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03748,0.9699704,0.7198581863000886,0.0210516886760901,8.0,-0.007548683687323616,0.018990606915719174,16.0,0.007528899553500514
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0375,0.9699577500000001,0.731962926611374,0.019167998095045685,24.0,-0.007839279790285033,0.02131344145141892,8.0,0.008252198017819255
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03752,0.9699451,0.7424492681199087,0.022406620445687857,24.0,-0.0075114577710579285,0.023879085774261736,8.0,0.009082352015794982
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03754,0.9699324500000001,0.7515687046395292,0.026500097337205753,24.0,-0.006806403035931413,0.026622723963884296,8.0,0.010040633465904569
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03756,0.9699198,0.7591244277007823,0.030958335213843585,14.0,-0.0056187872944493625,0.029522723267786027,8.0,0.011153375502859754
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03758,0.9699071499999999,0.7656273591178743,0.03544953014031559,14.0,-0.0038278004905401147,0.03254683543570505,8.0,0.012453325881109797
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0376,0.9698945,0.7696342267536467,0.040208526652921524,18.0,-0.0012981661471906727,0.035650648862766,8.0,0.013981389585657892
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03762,0.96988185,0.7778387475824854,0.045068810959518556,49.0,0.002117469912320643,0.03877626568672077,8.0,0.0157888744873332
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03764,0.9698692,0.7799554932110846,0.05010792865825973,49.0,0.006574423904154865,0.041851362481866404,8.0,0.017940384317176664
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03766,0.96985655,0.7803054887175739,0.05500541680058465,49.0,0.012229800177091937,0.044788805477358105,8.0,0.020517538652343313
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03768,0.9698439,0.7787344994998199,0.059717573497230524,49.0,0.0192339972408552,0.04748698976668487,8.0,0.023623737967255535
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0377,0.96983125,0.7890732558591335,0.06517613931842978,8.0,0.027719760689981318,0.04983105727381044,8.0,0.027390227991554203
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03772,0.9698186,0.7850016056744857,0.07192930281007265,8.0,0.03778884824252968,0.05169512689123389,8.0,0.03198374115426112
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03774,0.9698059499999999,0.7784683591774978,0.0786327030345052,8.0,0.04949664677659718,0.05294565530330005,8.0,0.03761598457480847
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03776,0.9697933,0.7692629051746689,0.08520408376961366,8.0,0.06283543407932657,0.05344605446453286,8.0,0.04455517150934127
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03778,0.9697806499999999,0.7571887896421288,0.09154759547261031,8.0,0.07771740203057934,0.053062730737868484,8.0,0.05313960591744145
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0378,0.969768,0.7420755278967421,0.09755332665538652,8.0,0.09395903082001804,0.05167277003245104,8.0,0.06379295609071421
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03782,0.96975745,0.7260454319194424,0.10250211978153823,8.0,0.10926187436135981,0.049517840502456854,8.0,0.07538906441961195
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03784,0.9697469,0.7074620343526162,0.10699380355123873,8.0,0.12512909609288392,0.046439174192560974,8.0,0.0894644401840581
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03786,0.96973635,0.6863053859357706,0.11092689803847147,8.0,0.1412127747405842,0.04241276965691033,8.0,0.10653842905380459
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03788,0.9697258,0.6626009408412125,0.1141956577929864,8.0,0.15710091791369857,0.03745037773407318,8.0,0.1272091830176345
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0379,0.9697152499999999,0.6364251711670611,0.11669365066919168,8.0,0.17232945068845457,0.031609134602795304,8.0,0.15214744221121881
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03792,0.9697047,0.6079097418863795,0.11831870336482239,8.0,0.18640057748626424,0.025003876416612204,8.0,0.18207916135284838
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03794,0.9696941499999999,0.5772437235781618,0.11897918113056247,8.0,0.19880717426381334,0.017832297066967224,8.0,0.2177528278376406
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03796,0.9696836,0.5446733666102058,0.11860133976887119,8.0,0.201142389880998,0.011871667983891646,4.0,0.2598872317918541
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03798,0.9696730499999999,0.5104990854181851,0.11713722358000928,8.0,0.20860518185790194,0.007306036547375841,14.0,0.3090958114545036
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.038,0.9696625,0.47506950872732556,0.1145723190885148,8.0,0.22145787059920152,0.007937374779387064,8.0,0.36578445870155357
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03802,0.96965195,0.43877272593235583,0.11093195666292371,8.0,0.2230061467868493,0.014755767116341594,8.0,0.43002082450696144
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03804,0.9696414,0.4020251640613173,0.10628533386411367,8.0,0.2212659619209556,0.021394718968003566,8.0,0.5013752110292214
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03806,0.96963085,0.3652588059947095,0.10074607303089063,8.0,0.2162722603334037,0.027225759213348705,8.0,0.5787377157659156
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03808,0.9696203,0.3289076413460963,0.0944684742465021,8.0,0.2082032851512569,0.03197063672331119,8.0,0.660126474214453
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0381,0.9696097499999999,0.29339426913415256,0.0876391156737145,8.0,0.19736930742969722,0.03547966395355439,8.0,0.7425211219331295
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03812,0.9695992,0.25911742405259763,0.08046417417681588,8.0,0.18419174721595477,0.03770670004167849,8.0,0.821784603102511
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03814,0.9695886499999999,0.22644091056309396,0.07315370776239283,8.0,0.1691753148967382,0.0386996633084814,8.0,0.892767427334652
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03816,0.9695781,0.19568409618724497,0.06590498683891692,8.0,0.15287619336599362,0.038584786290616006,8.0,0.9496999930266576
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03818,0.96956755,0.16711386756251292,0.058887529513176266,8.0,0.13586903431406128,0.03754271832688146,8.0,0.986937350852301
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0382,0.969557,0.14144320996210383,0.05424460436481527,4.0,0.1187149495022495,0.03578023388671076,8.0,1.0
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03822,0.96954805,0.11903700289110426,0.05136357622366567,4.0,0.10410226436560993,0.03504588469587198,4.0,0.9891095176720666
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03824,0.9695391,0.09866007671197378,0.04845898658063952,4.0,0.08893938203260685,0.03479947804973404,4.0,0.9571077891309621
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03826,0.96953015,0.08038975647135152,0.04551685233157334,4.0,0.07450841931247942,0.03417684945965195,4.0,0.9065523473022242
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03828,0.9695212,0.06425545130790404,0.042527999381423764,4.0,0.061095739149429784,0.03320117363953601,4.0,0.8416849432478375
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0383,0.96951225,0.05023752624967752,0.03949353165977513,4.0,0.04892027770657276,0.03189962070461212,4.0,0.7676665374834151
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03832,0.9695033,0.03826883634683723,0.036427036095988546,4.0,0.0381271162324959,0.030308489507950346,4.0,0.6896962994411778
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03834,0.96949435,0.02823909497090378,0.03335370677700354,4.0,0.028786872500238286,0.02847503826645772,4.0,0.6122772054623373
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03836,0.9694853999999999,0.020001845128557426,0.030307261173749017,4.0,0.020900778869712228,0.026455981449528883,4.0,0.5387900538380253
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03838,0.9694764499999999,0.01338341619315115,0.02732576900999105,4.0,0.014410518791069055,0.02431365357885389,4.0,0.47139380029710953
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0384,0.9694675,0.008192972495166553,0.024447410575020874,4.0,0.00921129535175677,0.022111199584546184,4.0,0.4111649542811056
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03842,0.96945855,0.004232654004434178,0.021706887107279294,4.0,0.0051663352830089715,0.01990799066799252,4.0,0.35835504475414853
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03844,0.9694496,0.001306882318912305,0.019132866153182413,4.0,0.0021211119960483638,0.017756049050973853,4.0,0.31266614950286653
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03846,0.96944065,-0.0007698793734746828,0.016746552710695646,4.0,-8.407349579386825e-05,0.015697817360030227,4.0,0.2734861326243772
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03848,0.9694317,-0.0021673305912731774,0.014561273715706322,4.0,-0.0016040137086065498,0.013765256195639501,4.0,0.24006238557728532
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0385,0.96942275,-0.0030356194005182417,0.012582852857975769,4.0,-0.002581363372623602,0.011980038446561706,4.0,0.2116160235626516
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03852,0.9694138,-0.0035035739272843876,0.010810517964716545,4.0,-0.003142172613904315,0.010354519043798362,4.0,0.18740867335017283
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03854,0.96940485,-0.003678569771979557,0.009238099917020164,4.0,-0.003393809415255189,0.00889315858962891,4.0,0.16677590111284163
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03856,0.9693959,-0.0036476358160124705,0.007855326854247911,4.0,-0.0034247463316827986,0.0075941302248113815,4.0,0.14913932755334533
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03858,0.96938695,-0.003479387795688246,0.006649071969567768,4.0,-0.0033056550560838505,0.006450910243894279,4.0,0.1340063346085977
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0386,0.969378,-0.003226419218309846,0.005604465448017651,4.0,-0.0030913023012615615,0.0054537238913132035,4.0,0.1209633328275991
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03862,0.9693706,-0.00296022085126408,0.004792877590995142,4.0,-0.0028524205303924743,0.004674576319132279,4.0,0.11074334748850517
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03864,0.9693632,-0.002678026528312071,0.004087092835535897,4.0,-0.002591990951688078,0.003993974525646816,4.0,0.10172167664130649
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03866,0.9693558,-0.0023946821881284954,0.003476047755316347,4.0,-0.0023259466283249985,0.0034025159177351666,4.0,0.09372389507390941
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03868,0.9693484,-0.002235614374597089,0.0029560364257081063,2.0,-0.0020654559349443935,0.0028909217004760264,4.0,0.08660342684581697
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0387,0.969341,-0.0019814041818773417,0.0025322016732921547,2.0,-0.00192891579923693,0.0024779519576725306,2.0,0.08023711074877642
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03872,0.9693336,-0.0017445112358791617,0.0021655730854229865,2.0,-0.0017019930140860784,0.0021218438399786543,2.0,0.07452138355036955
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03874,0.9693262,-0.001527209041735294,0.0018492251028470123,2.0,-0.0014926850471130293,0.001813863946300176,2.0,0.06936904044935027
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03876,0.9693188,-0.0013303858889748797,0.001576894110952366,2.0,-0.0013022818618686482,0.0015482080956540356,2.0,0.06470651138202647
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03878,0.9693114,-0.0011539528786132336,0.0013429564700850145,2.0,-0.00113101507272112,0.0013196116669951796,2.0,0.06047158559325414
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0388,0.9693039999999999,-0.000997159200938288,0.0011423956115262522,2.0,-0.0009783886389971852,0.0011233386359784103,2.0,0.05661151860098318
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03882,0.9692966,-0.0008588312722980324,0.0009707620969990063,2.0,-0.0008434310014148183,0.0009551589160285978,2.0,0.053081461320991376
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03884,0.9692892,-0.0007375505243674362,0.0008241296866687395,2.0,-0.0007248836010789739,0.0008113179748345245,2.0,0.04984315832499217
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03886,0.9692818,-0.0006317826096732338,0.0006990497417557447,2.0,-0.0006213388030505973,0.0006885018173672375,2.0,0.04686386967022311
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03888,0.9692744,-0.0005399687586749926,0.0005925056926193197,2.0,-0.0005313382543058465,0.0005837996902913201,2.0,0.0441154777758397
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0389,0.969267,-0.00046058812711928824,0.0005018688178457088,2.0,-0.00045344080384274177,0.0004946662568682814,2.0,0.0415737471246311
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03892,0.9692596,-0.0003921982787694258,0.0004248561918393927,2.0,-0.0003862673925932869,0.0004188845024327703,2.0,0.039217710035849236
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03894,0.9692522,-0.0003334594849406486,0.0003594913526642744,2.0,-0.0003285288221055449,0.0003545302414276197,2.0,0.037029156401453156
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03896,0.9692448,-0.0002831472901631705,0.00030406800581611766,2.0,-0.00027904104237863603,0.00029993879303757964,2.0,0.034992209172908455
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03898,0.9692374,-0.00024015677804043513,0.0002571169014543556,2.0,-0.00023673154979109157,0.00025367415964261397,2.0,0.03309297062039816
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.039,0.96923,-0.00020350114912668163,0.00021737589106203168,2.0,-0.00020063963363886606,0.00021450086716717776,2.0,0.03131922705620607
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03902,0.96922275,-0.0001726313588233057,0.00018411181568673757,2.0,-0.0001702325152409534,0.00018170240444104202,2.0,0.029677428970574404
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03904,0.9692155,-0.00014635669505246634,0.00015594285864977442,2.0,-0.0001443429766514459,0.00015392078061349235,2.0,0.0281386280207335
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03906,0.96920825,-0.0001240266775650085,0.00013210306777726693,2.0,-0.00012233400481292955,0.00013040370948741442,2.0,0.02669459489432871
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03908,0.969201,-0.00010507476546690189,0.000111938238309568,2.0,-0.00010365007033702467,0.00011050813973606521,2.0,0.025337973909483995
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0391,0.96919375,-8.900965962899841e-05,9.489043339550814e-05,2.0,-8.780890488774284e-05,9.368526719849557e-05,2.0,0.02406216596848178
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03912,0.9691865000000001,-7.540690663859828e-05,8.048445787708951e-05,2.0,-7.4393482366375e-05,7.946739762576538e-05,2.0,0.02286122947376243
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03914,0.96917925,-6.390100007994118e-05,6.831608270696995e-05,2.0,-6.304442090426798e-05,6.745648001266202e-05,2.0,0.021729796255767386
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03916,0.969172,-5.417809233560168e-05,5.804182927141836e-05,2.0,-5.3452935291964376e-05,5.731413730464263e-05,2.0,0.020663000065910146
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03918,0.96916475,-4.596936713911211e-05,4.9370132574339456e-05,2.0,-4.535440286379533e-05,4.875302696871753e-05,2.0,0.01965641560261155
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0392,0.9691575,-3.904508490060341e-05,4.205371970525809e-05,2.0,-3.852256476011284e-05,4.152937826573666e-05,2.0,0.018706006381144582
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03922,0.96915025,-3.391599808689449e-05,3.700444814321656e-05,4.0,-3.354394880333844e-05,3.663054474606581e-05,4.0,0.01780808004082029
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03924,0.969143,-3.104326151123564e-05,3.3797276398947656e-05,4.0,-3.0707933629609e-05,3.3460356672160666e-05,4.0,0.016959249917274304
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03926,0.96913575,-2.8753623251844774e-05,3.121776606081599e-05,4.0,-2.844812892124904e-05,3.0910898012758854e-05,4.0,0.01615640190160382
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03928,0.9691285,-2.6943969311975872e-05,2.9155261483239664e-05,4.0,-2.666271538476206e-05,2.8872816544005633e-05,4.0,0.015396665769033263
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0393,0.9691212499999999,-2.5528088624167003e-05,2.7517562633800644e-05,4.0,-2.5266545409408092e-05,2.7254982446124457e-05,4.0,0.01467739029343476
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03932,0.969114,-2.443398984797082e-05,2.6227884077677647e-05,4.0,-2.4188500783561828e-05,2.5981488693664976e-05,4.0,0.01399612157515681
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03934,0.96910675,-2.3601623013625766e-05,2.522230554751279e-05,4.0,-2.3369247934917903e-05,2.4989135579017777e-05,4.0,0.01335058410205538
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03936,0.9690995,-2.2980952442163217e-05,2.4447639127815096e-05,4.0,-2.2759338447780886e-05,2.4225325757778414e-05,4.0,0.012738664140783233
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03938,0.96909225,-2.253032973367033e-05,2.3859645716030914e-05,4.0,-2.231760475213118e-05,2.3646303606990375e-05,4.0,0.012158395119453122
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0394,0.969085,-2.2215124881706108e-05,2.342154671710047e-05,4.0,-2.2009809910933376e-05,2.3215685739896843e-05,4.0,0.011607944716604392
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03942,0.9690784,-2.2017046901139456e-05,2.3118403054921525e-05,4.0,-2.181770624892776e-05,2.2918575283634806e-05,4.0,0.011109206157125904
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03944,0.9690717999999999,-2.1894648710030047e-05,2.290109319083335e-05,4.0,-2.1700463065515985e-05,2.270647205896201e-05,4.0,0.010634603002045764
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03946,0.9690652,-2.183064515966045e-05,2.27512084635119e-05,4.0,-2.164098061091524e-05,2.2561153827467176e-05,4.0,0.010182838260142222
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03948,0.9690586,-2.1810604564595156e-05,2.265334703116899e-05,4.0,-2.16249785885414e-05,2.2467370993310173e-05,4.0,0.009752694039720258
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0395,0.9690519999999999,-2.1822501914168436e-05,2.2594640686972057e-05,4.0,-2.164055502604234e-05,2.24123791093375e-05,4.0,0.009343025752026834
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03952,0.9690454,-2.1856342012505883e-05,2.2564357011986925e-05,4.0,-2.167781414150194e-05,2.2385545780837293e-05,4.0,0.00895275685737224
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03954,0.9690388,-2.1903842508606666e-05,2.2553565594523072e-05,4.0,-2.172855331783463e-05,2.237802084880073e-05,4.0,0.00858087408937712
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03956,0.9690322,-2.1958168089108495e-05,2.2554858668570554e-05,4.0,-2.1786000585111154e-05,2.238246033362041e-05,4.0,0.008226423101876658
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03958,0.9690255999999999,-2.2013706070459723e-05,2.2562115703478172e-05,4.0,-2.1844592971109744e-05,2.239279379579947e-05,4.0,0.007888504490550901
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0396,0.969019,-2.2065878183256054e-05,2.2570306178122436e-05,4.0,-2.18997905913898e-05,2.2404029426120077e-05,4.0,0.007566270147943051
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03962,0.9690124,-2.2110981502061097e-05,2.257532306740435e-05,4.0,-2.1947919517595338e-05,2.241208947900054e-05,4.0,0.007258919915974977
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03964,0.9690057999999999,-2.2146055909360703e-05,2.2573844137060496e-05,4.0,-2.1986040858318345e-05,2.2413673191082974e-05,4.0,0.006965698504875246
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03966,0.9689992,-2.2168770199407604e-05,2.2563212850019342e-05,4.0,-2.201183823805075e-05,2.2406139068374416e-05,4.0,0.0066858926513704104
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03968,0.9689926,-2.2177327273331368e-05,2.2541339185930448e-05,4.0,-2.2023524139602735e-05,2.238740685778904e-05,4.0,0.006418828492427252
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0397,0.968986,-2.2170384443462897e-05,2.250661622319297e-05,4.0,-2.2019761172109575e-05,2.2355875096781123e-05,4.0,0.006163869133832641
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03972,0.9689793999999999,-2.214698370944502e-05,2.2457847200026836e-05,4.0,-2.1999593174948373e-05,2.2310349005516356e-05,4.0,0.005920412395328731
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03974,0.9689728,-2.2106492351963112e-05,2.2394183359068325e-05,4.0,-2.196238651006044e-05,2.2249979032821898e-05,4.0,0.005687888716245796
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03976,0.9689662,-2.204855845923681e-05,2.2315077069854868e-05,4.0,-2.1907786138752883e-05,2.2174214531320966e-05,4.0,0.005465759207375575
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03978,0.9689595999999999,-2.1973061062313766e-05,2.2220229864194245e-05,4.0,-2.183566629762601e-05,2.2082752335420632e-05,4.0,0.005253513836501328
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0398,0.968953,-2.1880078823192684e-05,2.210955928794783e-05,4.0,-2.174609956900886e-05,2.1975503997094715e-05,4.0,0.005050669736329897
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03982,0.9689462999999999,-2.176912961403321e-05,2.1982312804992057e-05,4.0,-2.1638618106389895e-05,2.185173138408741e-05,4.0,0.004855392575260733
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03984,0.9689396,-2.1641130254595275e-05,2.1839419375870943e-05,4.0,-2.1514109846132445e-05,2.1712334585470415e-05,4.0,0.004668752116393906
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03986,0.9689329,-2.1496592632375366e-05,2.1681267090821327e-05,4.0,-2.1373078519126842e-05,2.1557693596098267e-05,4.0,0.0044903286612126
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03988,0.9689262,-2.1336122483672192e-05,2.1508349099101502e-05,4.0,-2.1216121543238264e-05,2.1388293301222708e-05,4.0,0.004319724591317021
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.0399,0.9689194999999999,-2.116040757488974e-05,2.1321250733440644e-05,4.0,-2.104391834040209e-05,2.1204710737555878e-05,4.0,0.004156563111466771
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03992,0.9689128,-2.0970195203925084e-05,2.1120626058713712e-05,4.0,-2.085720801628388e-05,2.10075918209306e-05,4.0,0.004000487071500629
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03994,0.9689061,-2.076628048961131e-05,2.0907185298785527e-05,4.0,-2.065677775006658e-05,2.0797638874110222e-05,4.0,0.0038511578614042036
BCb,b_cb,GBT,Gradient Boosted Trees,uncalibrated,0.03996,0.9688994,-2.054949455016102e-05,2.068168224999624e-05,4.0,-2.0443451060780937e-05,2.0575598128698275e-05,4.0,0.0037082543743415302
