transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AC,c_a,LR,Logistic Regression,uncalibrated,4.796,1.1829280000000002,0.841467916778533,0.007364536514498454,86.0,0.25359268819238007
AC,c_a,LR,Logistic Regression,uncalibrated,4.797,1.183086,0.8524755181125672,0.007260589926438354,86.0,0.21517405422101685
AC,c_a,LR,Logistic Regression,uncalibrated,4.798,1.1832440000000002,0.8629396694228947,0.007153777621974845,86.0,0.1815347472846845
AC,c_a,LR,Logistic Regression,uncalibrated,4.799,1.183402,0.8728662027116965,0.00704358059232241,86.0,0.15242877440780478
AC,c_a,LR,Logistic Regression,uncalibrated,4.8,1.18356,0.8822627037245027,0.006929442641979018,86.0,0.12750990607931745
AC,c_a,LR,Logistic Regression,uncalibrated,4.801,1.183718,0.8911383741011363,0.006810801548900021,86.0,0.10637097994639055
AC,c_a,LR,Logistic Regression,uncalibrated,4.802,1.183876,0.8995039022340622,0.006687121514759197,86.0,0.08857810488917006
AC,c_a,LR,Logistic Regression,uncalibrated,4.803,1.184034,0.9073713416579746,0.006557925459042381,86.0,0.07369794618020596
AC,c_a,LR,Logistic Regression,uncalibrated,4.804,1.1841920000000001,0.9147539950879221,0.006422825561483284,86.0,0.061317559495885604
AC,c_a,LR,Logistic Regression,uncalibrated,4.805,1.18435,0.9216663017922474,0.0062815503966886545,86.0,0.0510572449757476
AC,c_a,LR,Logistic Regression,uncalibrated,4.806,1.1845080000000001,0.9281237258366015,0.006133967073866333,86.0,0.042577512612676796
AC,c_a,LR,Logistic Regression,uncalibrated,4.807,1.1846660000000002,0.9341426428727309,0.005980097015484821,86.0,0.03558150923239183
AC,c_a,LR,Logistic Regression,uncalibrated,4.808,1.184824,0.9397402235349793,0.005820124377632291,86.0,0.029814245500270068
AC,c_a,LR,Logistic Regression,uncalibrated,4.809,1.1849820000000002,0.9449343121066134,0.005654396601522384,86.0,0.02505978653191219
AC,c_a,LR,Logistic Regression,uncalibrated,4.81,1.18514,0.9497432998602109,0.0054834171383877665,86.0,0.021137324526073673
AC,c_a,LR,Logistic Regression,uncalibrated,4.811,1.1853010000000002,0.9542671017360997,0.005304610268209791,86.0,0.01784477152235389
AC,c_a,LR,Logistic Regression,uncalibrated,4.812,1.1854620000000002,0.9584305869873493,0.005121871664354436,86.0,0.015128833629589935
AC,c_a,LR,Logistic Regression,uncalibrated,4.813,1.185623,0.9622541376656916,0.00493610947537346,86.0,0.012882952875288303
AC,c_a,LR,Logistic Regression,uncalibrated,4.814,1.1857840000000002,0.9657581305514031,0.004748302449245549,86.0,0.011020415180630405
AC,c_a,LR,Logistic Regression,uncalibrated,4.815,1.185945,0.9689627877843595,0.004559467871995133,86.0,0.009470831475644235
AC,c_a,LR,Logistic Regression,uncalibrated,4.816,1.1861059999999999,0.9718880339120414,0.004370630156441871,86.0,0.008177146393509768
AC,c_a,LR,Logistic Regression,uncalibrated,4.817,1.186267,0.9745533624834428,0.004182791726083481,86.0,0.007093137529795764
