feature_set,n_features,model,algorithm,n_neighbors,calibration,Delta,chi,chi_err
12,12,KNN,kd_tree,27,uncalibrated,0.0382,0.0883810179520298,0.0353149301726043
12,12,KNN,kd_tree,27,uncalibrated,0.0386,3.92824201741992E-05,3.92824201741939E-05
12,12,KNN,kd_tree,27,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,27,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,27,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,27,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,27,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.0374,0.000353505289981912,0.000352731299599064
12,12,KNN,kd_tree,29,uncalibrated,0.0378,0.125510365171295,0.0298085238572427
12,12,KNN,kd_tree,29,uncalibrated,0.0382,0.0877589416325013,0.0350860755321298
12,12,KNN,kd_tree,29,uncalibrated,0.0386,3.40509920416028E-05,3.40509920416022E-05
12,12,KNN,kd_tree,29,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,29,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.0374,0.00040310952460022,0.000402209537430524
12,12,KNN,kd_tree,31,uncalibrated,0.0378,0.126265015535075,0.0299082640407117
12,12,KNN,kd_tree,31,uncalibrated,0.0382,0.0873256726701007,0.0348581877484275
12,12,KNN,kd_tree,31,uncalibrated,0.0386,2.97990471456652E-05,2.97990471456685E-05
12,12,KNN,kd_tree,31,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,31,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.0374,0.000431102488273715,0.000430056464080919
12,12,KNN,kd_tree,33,uncalibrated,0.0378,0.126972273237112,0.0299778784598053
12,12,KNN,kd_tree,33,uncalibrated,0.0382,0.0867889909270765,0.034803245705981
12,12,KNN,kd_tree,33,uncalibrated,0.0386,3.78669544555212E-05,3.78669544555205E-05
12,12,KNN,kd_tree,33,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,33,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.0374,0.000474761632135456,0.000473605414529153
12,12,KNN,kd_tree,35,uncalibrated,0.0378,0.127532280875441,0.0300349099127744
12,12,KNN,kd_tree,35,uncalibrated,0.0382,0.0863976367587875,0.0347726340561009
12,12,KNN,kd_tree,35,uncalibrated,0.0386,3.36629497159675E-05,3.36629497159689E-05
12,12,KNN,kd_tree,35,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,35,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.0374,0.000530846275929153,0.000529514504371296
12,12,KNN,kd_tree,37,uncalibrated,0.0378,0.128204492758186,0.0300960520639654
12,12,KNN,kd_tree,37,uncalibrated,0.0382,0.0860495200969264,0.0346728747089484
12,12,KNN,kd_tree,37,uncalibrated,0.0386,3.01220696874066E-05,3.01220696874082E-05
12,12,KNN,kd_tree,37,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,37,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.0374,0.00050741200733493,0.000506169736938968
12,12,KNN,kd_tree,39,uncalibrated,0.0378,0.128682342360725,0.0301000171603966
12,12,KNN,kd_tree,39,uncalibrated,0.0382,0.0856296922775636,0.0346371165747295
12,12,KNN,kd_tree,39,uncalibrated,0.0386,2.71118431308779E-05,2.71118431308756E-05
12,12,KNN,kd_tree,39,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,39,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.0374,0.000487103376899376,0.00048593990796314
12,12,KNN,kd_tree,41,uncalibrated,0.0378,0.129261020146214,0.0300695453708793
12,12,KNN,kd_tree,41,uncalibrated,0.0382,0.0852221239217783,0.0347151378570885
12,12,KNN,kd_tree,41,uncalibrated,0.0386,2.4531298870945E-05,2.4531298870947E-05
12,12,KNN,kd_tree,41,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,41,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.0374,0.000509434366702288,0.000508244594663996
12,12,KNN,kd_tree,43,uncalibrated,0.0378,0.12976219121509,0.0300780750229677
12,12,KNN,kd_tree,43,uncalibrated,0.0382,0.0849191124372972,0.034666670629568
12,12,KNN,kd_tree,43,uncalibrated,0.0386,2.23023869129587E-05,2.23023869129594E-05
12,12,KNN,kd_tree,43,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,43,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.0374,0.000518544390569142,0.000517389570021149
12,12,KNN,kd_tree,45,uncalibrated,0.0378,0.130356255698336,0.0300717642574805
12,12,KNN,kd_tree,45,uncalibrated,0.0382,0.0844887658933335,0.0346605435068754
12,12,KNN,kd_tree,45,uncalibrated,0.0386,2.03640066183021E-05,2.03640066183021E-05
12,12,KNN,kd_tree,45,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,45,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.0374,0.000560996877300591,0.000559702239433483
12,12,KNN,kd_tree,47,uncalibrated,0.0378,0.130830785671036,0.0300280411055017
12,12,KNN,kd_tree,47,uncalibrated,0.0382,0.0842313963777885,0.034598275099212
12,12,KNN,kd_tree,47,uncalibrated,0.0386,1.86677742879433E-05,1.8667774287941E-05
12,12,KNN,kd_tree,47,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,47,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.0374,0.000590345985632492,0.000588975393333227
12,12,KNN,kd_tree,49,uncalibrated,0.0378,0.131343423221749,0.0300512744017632
12,12,KNN,kd_tree,49,uncalibrated,0.0382,0.0837593611813612,0.034440517704133
12,12,KNN,kd_tree,49,uncalibrated,0.0386,1.71749743448811E-05,1.71749743448821E-05
12,12,KNN,kd_tree,49,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,49,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.0374,0.000569967651300433,0.000568670007549791
12,12,KNN,kd_tree,51,uncalibrated,0.0378,0.132046055612973,0.0300867214335513
12,12,KNN,kd_tree,51,uncalibrated,0.0382,0.0835897438599058,0.0344657936807455
12,12,KNN,kd_tree,51,uncalibrated,0.0386,1.58543304121726E-05,1.5854330412173E-05
12,12,KNN,kd_tree,51,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,51,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.0374,0.000734948070238746,0.000733059441103402
12,12,KNN,kd_tree,61,uncalibrated,0.0378,0.134456248370629,0.0301482350898685
12,12,KNN,kd_tree,61,uncalibrated,0.0382,0.082492735984613,0.0342430482727331
12,12,KNN,kd_tree,61,uncalibrated,0.0386,1.10822664343067E-05,1.10822664343085E-05
12,12,KNN,kd_tree,61,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,61,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.0374,0.000902902071005691,0.000900379988933563
12,12,KNN,kd_tree,81,uncalibrated,0.0378,0.137205601439353,0.0302272264122589
12,12,KNN,kd_tree,81,uncalibrated,0.0382,0.0809586860043897,0.0339275408555102
12,12,KNN,kd_tree,81,uncalibrated,0.0386,1.41416712627097E-05,1.41416712627098E-05
12,12,KNN,kd_tree,81,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,81,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.0374,0.000970878497274656,0.0009681710031005
12,12,KNN,kd_tree,101,uncalibrated,0.0378,0.139248647625518,0.0300349666892342
12,12,KNN,kd_tree,101,uncalibrated,0.0382,0.0794247301792119,0.033647071481679
12,12,KNN,kd_tree,101,uncalibrated,0.0386,9.09553035532112E-06,9.09553035532195E-06
12,12,KNN,kd_tree,101,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,101,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.0374,0.00123890776958678,0.00123506064473566
12,12,KNN,kd_tree,151,uncalibrated,0.0378,0.143778156047574,0.0298431395647917
12,12,KNN,kd_tree,151,uncalibrated,0.0382,0.0770183604624641,0.0332127727908831
12,12,KNN,kd_tree,151,uncalibrated,0.0386,5.02379444883743E-06,5.02379444883776E-06
12,12,KNN,kd_tree,151,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,151,uncalibrated,0.041,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.036,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.0366,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.037,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.0374,0.00140910186954369,0.00140426271202086
12,12,KNN,kd_tree,201,uncalibrated,0.0378,0.14673403656759,0.0297507534360183
12,12,KNN,kd_tree,201,uncalibrated,0.0382,0.0752761167741384,0.0328938819464937
12,12,KNN,kd_tree,201,uncalibrated,0.0386,3.43067052909178E-06,3.43067052909133E-06
12,12,KNN,kd_tree,201,uncalibrated,0.039,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.0394,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.0398,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.0402,0,0
12,12,KNN,kd_tree,201,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.0374,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.0378,0.136283224008415,0.034201986580446
12,12,KNN,ball_tree,1,uncalibrated,0.0382,0.105930875956048,0.0404513388418261
12,12,KNN,ball_tree,1,uncalibrated,0.0386,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,1,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.0374,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.0378,0.12705476068946,0.0318557111534083
12,12,KNN,ball_tree,3,uncalibrated,0.0382,0.101891559751972,0.038735961573146
12,12,KNN,ball_tree,3,uncalibrated,0.0386,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,3,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.0374,4.23728813559314E-05,4.23728813559322E-05
12,12,KNN,ball_tree,5,uncalibrated,0.0378,0.124117648949948,0.0309368783525082
12,12,KNN,ball_tree,5,uncalibrated,0.0382,0.100385802095001,0.0380345234607471
12,12,KNN,ball_tree,5,uncalibrated,0.0386,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,5,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.0374,8.64752680733318E-05,8.6475268073331E-05
12,12,KNN,ball_tree,7,uncalibrated,0.0378,0.122246945021261,0.0304708997686052
12,12,KNN,ball_tree,7,uncalibrated,0.0382,0.0979298711685113,0.037720477732033
12,12,KNN,ball_tree,7,uncalibrated,0.0386,2.33770484138686E-05,2.33770484138673E-05
12,12,KNN,ball_tree,7,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,7,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.0374,0.00011770244821092,0.000117702448210923
12,12,KNN,ball_tree,9,uncalibrated,0.0378,0.122575226122376,0.0304488805661072
12,12,KNN,ball_tree,9,uncalibrated,0.0382,0.0965919988412291,0.0372215087142502
12,12,KNN,ball_tree,9,uncalibrated,0.0386,1.41416712627097E-05,1.41416712627098E-05
12,12,KNN,ball_tree,9,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,9,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.0374,0.000218868188821961,0.000218868188821964
12,12,KNN,ball_tree,11,uncalibrated,0.0378,0.122441176728855,0.0303173795384921
12,12,KNN,ball_tree,11,uncalibrated,0.0382,0.0950410275434198,0.0367208583251451
12,12,KNN,ball_tree,11,uncalibrated,0.0386,3.78669544555212E-05,3.78669544555205E-05
12,12,KNN,ball_tree,11,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,11,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.0374,0.000168980983507271,0.000162669622263166
12,12,KNN,ball_tree,13,uncalibrated,0.0378,0.122066666833985,0.0301729379011081
12,12,KNN,ball_tree,13,uncalibrated,0.0382,0.093682449202076,0.0363254776620813
12,12,KNN,ball_tree,13,uncalibrated,0.0386,2.71118431308779E-05,2.71118431308756E-05
12,12,KNN,ball_tree,13,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,13,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.0374,0.000195751682256856,0.000195376663212921
12,12,KNN,ball_tree,15,uncalibrated,0.0378,0.122049524787837,0.0300142289677645
12,12,KNN,ball_tree,15,uncalibrated,0.0382,0.0923260734316824,0.0361895704043715
12,12,KNN,ball_tree,15,uncalibrated,0.0386,4.58190148911857E-05,4.58190148911798E-05
12,12,KNN,ball_tree,15,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,15,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.0374,0.000249384708194881,0.000249009318395587
12,12,KNN,ball_tree,17,uncalibrated,0.0378,0.123021757496175,0.0300426355766325
12,12,KNN,ball_tree,17,uncalibrated,0.0382,0.0916838241169282,0.036026716150972
12,12,KNN,ball_tree,17,uncalibrated,0.0386,6.34173216486905E-05,6.34173216486919E-05
12,12,KNN,ball_tree,17,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,17,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.0374,0.000260747566187144,0.000248991262360029
12,12,KNN,ball_tree,19,uncalibrated,0.0378,0.123378831571445,0.0300325878754915
12,12,KNN,ball_tree,19,uncalibrated,0.0382,0.0909168708570509,0.0358176922938043
12,12,KNN,ball_tree,19,uncalibrated,0.0386,5.07689915691678E-05,5.07689915691743E-05
12,12,KNN,ball_tree,19,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.0374,0.000315508765037014,0.000314996257232801
12,12,KNN,ball_tree,21,uncalibrated,0.0378,0.1233852235439,0.0299742941892959
12,12,KNN,ball_tree,21,uncalibrated,0.0382,0.0900221664141972,0.0354954805932487
12,12,KNN,ball_tree,21,uncalibrated,0.0386,4.15591971802144E-05,4.15591971802084E-05
12,12,KNN,ball_tree,21,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.0374,0.000333036888527734,0.00033239885990856
12,12,KNN,ball_tree,23,uncalibrated,0.0378,0.123408553137057,0.0298647214210203
12,12,KNN,ball_tree,23,uncalibrated,0.0382,0.0892202819370611,0.0354184935275549
12,12,KNN,ball_tree,23,uncalibrated,0.0386,5.41339967996007E-05,5.41339967995981E-05
12,12,KNN,ball_tree,23,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.0374,0.00039399479036648,0.000393199214251846
12,12,KNN,ball_tree,25,uncalibrated,0.0378,0.124280004332277,0.0298757116123246
12,12,KNN,ball_tree,25,uncalibrated,0.0382,0.0887772017399552,0.0353888145211
12,12,KNN,ball_tree,25,uncalibrated,0.0386,4.58190148911857E-05,4.58190148911798E-05
12,12,KNN,ball_tree,25,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.0374,0.000367995725167364,0.000367152428375445
12,12,KNN,ball_tree,27,uncalibrated,0.0378,0.124784261503794,0.0297715375787643
12,12,KNN,ball_tree,27,uncalibrated,0.0382,0.0883810179520298,0.0353149301726043
12,12,KNN,ball_tree,27,uncalibrated,0.0386,3.92824201741992E-05,3.92824201741939E-05
12,12,KNN,ball_tree,27,uncalibrated,0.039,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.0394,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.0398,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.0402,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.041,0,0
12,12,KNN,ball_tree,29,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,29,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,29,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,29,uncalibrated,0.0374,0.000353505289981912,0.000352731299599064
12,12,KNN,ball_tree,29,uncalibrated,0.0378,0.125510365171295,0.0298085238572427
