stride,feature_set,n_features,model,K0,chi,chi_err
50,20,20,Agglomerative,4.88,0.248331844386187,0.00163213349826872
50,20,20,Agglomerative,4.9,0.242576948069303,0.0064356435643565
50,20,20,Agglomerative,4.93,0.246535152210038,0.00410650727758177
5000,20,20,Spectral,4.67,0.204545454545455,0.0783349451800641
5000,20,20,Spectral,4.7,0.166666666666666,0.166666666666667
5000,20,20,Spectral,4.72,0.238095238095238,0.110656667034498
5000,20,20,Spectral,4.73,0.266666666666667,0.105409255338946
5000,20,20,Spectral,4.74,0.267857142857143,0.0609937545592832
5000,20,20,Spectral,4.75,0.285714285714285,0.0404061017820884
5000,20,20,Spectral,4.76,0.142857142857143,0.142857142857143
5000,20,20,Spectral,4.77,0.267857142857143,0.0609937545592833
5000,20,20,Spectral,4.78,0.276190476190477,0.0524890659167824
5000,20,20,Spectral,4.79,0.289772727272728,0.0625
5000,20,20,Spectral,4.81,0.204545454545455,0.0783349451800641
5000,20,20,Spectral,4.82,0.261363636363636,0.0721687836487032
5000,20,20,Spectral,4.83,0.261363636363636,0.0721687836487032
5000,20,20,Spectral,4.84,0.250841750841751,0.0712421631913754
5000,20,20,Spectral,4.85,0.194444444444445,0.104990131391452
5000,20,20,Spectral,4.86,0.233333333333333,0.0763762615825973
5000,20,20,Spectral,4.87,0.285353535353535,0.0447903208238809
5000,20,20,Spectral,4.88,0.254545454545454,0.0507066682747926
5000,20,20,Spectral,4.9,0.226773226773227,0.0783717185724315
5000,20,20,Spectral,4.93,0.235497835497835,0.123240602470683
1000,20,20,Spectral,4.67,0.242346938775509,0.0164594589961998
1000,20,20,Spectral,4.7,0.246143380429095,0.0270193638406554
1000,20,20,Spectral,4.72,0.25050505050505,0.00891351641848217
1000,20,20,Spectral,4.73,0.254022988505745,0.0131455222066507
1000,20,20,Spectral,4.74,0.254032258064516,0.011879774082787
1000,20,20,Spectral,4.75,0.262250662977055,0.019777090890167
1000,20,20,Spectral,4.76,0.25050505050505,0.00891351641848215
1000,20,20,Spectral,4.77,0.25359329935601,0.0101838780124361
1000,20,20,Spectral,4.78,0.255255255255257,0.00711933934926073
1000,20,20,Spectral,4.79,0.24787283777466,0.0138963844889692
1000,20,20,Spectral,4.81,0.246153846153847,0.0165150429590052
1000,20,20,Spectral,4.82,0.252525252525257,0.00871059253828488
1000,20,20,Spectral,4.83,0.246806039488966,0.0153314503861139
1000,20,20,Spectral,4.84,0.224637681159421,0.0254114644558444
1000,20,20,Spectral,4.85,0.250871080139371,0.011592895302867
1000,20,20,Spectral,4.86,0.253699788583512,0.00723176683622983
1000,20,20,Spectral,4.87,0.241579558652729,0.0189603109376476
1000,20,20,Spectral,4.88,0.25189625189625,0.00594721645929687
1000,20,20,Spectral,4.9,0.253251351181781,0.00756311193060585
1000,20,20,Spectral,4.93,0.252313883299814,0.00431978680070439
500,20,20,Spectral,4.67,0.194238399171985,0.0315717227179135
500,20,20,Spectral,4.7,0.225806451612896,0.020610444494876
500,20,20,Spectral,4.72,0.196721311475406,0.0279130166265618
500,20,20,Spectral,4.73,0.234024385006954,0.0258343363611184
500,20,20,Spectral,4.74,0.248352573352573,0.00903689214433715
500,20,20,Spectral,4.75,0.234570066558733,0.0207281927844226
500,20,20,Spectral,4.76,0.23017902813299,0.0181030946752191
500,20,20,Spectral,4.77,0.242249103942656,0.011886780577011
500,20,20,Spectral,4.78,0.238430211032945,0.0141907317438697
500,20,20,Spectral,4.79,0.220540540540543,0.0200564696042995
500,20,20,Spectral,4.81,0.238336665943931,0.0240393426883595
500,20,20,Spectral,4.82,0.252252252252248,0.00397222681461939
500,20,20,Spectral,4.83,0.242590742590743,0.0117407597436591
500,20,20,Spectral,4.84,0.214390026440385,0.0186391499000932
500,20,20,Spectral,4.85,0.243072145246056,0.0102802500656029
500,20,20,Spectral,4.86,0.244818976279645,0.0094828437474682
500,20,20,Spectral,4.87,0.251685393258427,0.00360558990699095
500,20,20,Spectral,4.88,0.240324594257186,0.0117442470300084
500,20,20,Spectral,4.9,0.222169135212613,0.0174725148189331
500,20,20,Spectral,4.93,0.247779336138388,0.00737382842575603
250,20,20,Spectral,4.67,0.186629954109303,0.0218454886790306
250,20,20,Spectral,4.7,0.15583894376464,0.0218274073875875
250,20,20,Spectral,4.72,0.21680205667598,0.0164477426202385
250,20,20,Spectral,4.73,0.208784873866225,0.0159700558361875
250,20,20,Spectral,4.74,0.224801044669477,0.0116631509461906
250,20,20,Spectral,4.75,0.210737289317704,0.016968605665955
250,20,20,Spectral,4.76,0.206170857856251,0.0227495880929697
250,20,20,Spectral,4.77,0.224867774024645,0.0107356947209486
250,20,20,Spectral,4.78,0.220505190929269,0.0118879947062512
250,20,20,Spectral,4.79,0.24404063464531,0.00611188573488081
250,20,20,Spectral,4.81,0.223261187884426,0.0107923949981976
250,20,20,Spectral,4.82,0.213460107955518,0.0122196651804779
250,20,20,Spectral,4.83,0.221959435501027,0.011667835010683
250,20,20,Spectral,4.84,0.239434576726934,0.00768992966998997
250,20,20,Spectral,4.85,0.214881997689784,0.0126529302239825
250,20,20,Spectral,4.86,0.2222107408765,0.0163823418375041
250,20,20,Spectral,4.87,0.219249333743238,0.0140682490440805
250,20,20,Spectral,4.88,0.228528947075364,0.0104668008980572
250,20,20,Spectral,4.9,0.234803239914828,0.00815584662648582
250,20,20,Spectral,4.93,0.220720353184868,0.0114671931388055
100,20,20,Spectral,4.67,0.181710925302789,0.00958598916660067
100,20,20,Spectral,4.7,0.201157708822992,0.0125124153764518
100,20,20,Spectral,4.72,0.224531082921889,0.00764746479087591
100,20,20,Spectral,4.73,0.217766471079951,0.0109763051750884
100,20,20,Spectral,4.74,0.228204027565957,0.00879460345479763
100,20,20,Spectral,4.75,0.240873836336863,0.00588724445466843
100,20,20,Spectral,4.76,0.243138891969813,0.0037935675441717
100,20,20,Spectral,4.77,0.243268723858796,0.00563408157603293
100,20,20,Spectral,4.78,0.244392783023897,0.00379132832595572
100,20,20,Spectral,4.79,0.243943293336555,0.00714629513135617
100,20,20,Spectral,4.81,0.243105192534899,0.00323642389999534
100,20,20,Spectral,4.82,0.246160983295257,0.00286088481601927
100,20,20,Spectral,4.83,0.249468163686589,0.0012201305812479
100,20,20,Spectral,4.84,0.249263018233469,0.0029794132591697
100,20,20,Spectral,4.85,0.248777491868614,0.00219701116389905
100,20,20,Spectral,4.86,0.24952053413441,0.0011022146847864
100,20,20,Spectral,4.87,0.249996438610758,0.000807580749259245
100,20,20,Spectral,4.88,0.251373164137613,0.00125838926174496
100,20,20,Spectral,4.9,0.250696997090092,0.000418090234267303
100,20,20,Spectral,4.93,0.249715229416028,0.00215031321212943
50,20,20,Spectral,4.67,0.231034499972922,0.00416125786038297
50,20,20,Spectral,4.7,0.23216336227535,0.0077744395005156
50,20,20,Spectral,4.72,0.242797962612651,0.00475764553637696
50,20,20,Spectral,4.73,0.234491809562212,0.00494793332209242
50,20,20,Spectral,4.74,0.233608622658012,0.00501712527990408
50,20,20,Spectral,4.75,0.230559751148361,0.00484298742689064
50,20,20,Spectral,4.76,0.226118561906848,0.00852063111598552
50,20,20,Spectral,4.77,0.231528605015521,0.00499994469424774
50,20,20,Spectral,4.78,0.233288337113862,0.00484999560095344
50,20,20,Spectral,4.79,0.238247364500037,0.00441480482599876
50,20,20,Spectral,4.81,0.234009004461494,0.00428297082616006
50,20,20,Spectral,4.82,0.22581607908578,0.00523780675652221
50,20,20,Spectral,4.83,0.23076171740628,0.00480215062136421
50,20,20,Spectral,4.84,0.241325905859853,0.00714662353250842
50,20,20,Spectral,4.85,0.233666297199504,0.0050105717758914
50,20,20,Spectral,4.86,0.235189291956854,0.00560193777568849
50,20,20,Spectral,4.87,0.230025910419956,0.00463333189603724
50,20,20,Spectral,4.88,0.229535231093059,0.00797398743016757
50,20,20,Spectral,4.9,0.236406673276232,0.00570697926345657
50,20,20,Spectral,4.93,0.229467273384357,0.00841167802004313
5000,20,20,GaussianMixture,4.67,0,0
5000,20,20,GaussianMixture,4.7,0,0
5000,20,20,GaussianMixture,4.72,4.46565106296175E-18,3.303367352603E-18
5000,20,20,GaussianMixture,4.73,3.62790073597713E-07,3.62790073597621E-07
5000,20,20,GaussianMixture,4.74,1.62315667909529E-09,1.62153039727363E-09
5000,20,20,GaussianMixture,4.75,0.123250447690982,0.123250153131039
5000,20,20,GaussianMixture,4.76,1.09772736253312E-07,1.07580139706164E-07
5000,20,20,GaussianMixture,4.77,7.28839017255968E-07,7.2684911891816E-07
5000,20,20,GaussianMixture,4.78,0.180454515140146,0.120275120649608
5000,20,20,GaussianMixture,4.79,0.215543470711938,0.137370739807562
5000,20,20,GaussianMixture,4.81,0.22729860272565,0.0648173711792921
5000,20,20,GaussianMixture,4.82,0.188712106107752,0.0907290314429718
5000,20,20,GaussianMixture,4.83,0.00723586420080363,0.00711705271399216
5000,20,20,GaussianMixture,4.84,0.0997106154718989,0.0996443099873985
5000,20,20,GaussianMixture,4.85,0.0836371081328553,0.0761284269776106
5000,20,20,GaussianMixture,4.86,0.144566467367025,0.075057569897041
5000,20,20,GaussianMixture,4.87,0.0821054584991812,0.052079744994061
5000,20,20,GaussianMixture,4.88,0.0581858517540748,0.0581306513454004
5000,20,20,GaussianMixture,4.9,0.000589692825399872,0.000589395474312804
5000,20,20,GaussianMixture,4.93,0.00741803435637224,0.00741803372980717
1000,20,20,GaussianMixture,4.67,0,0
1000,20,20,GaussianMixture,4.7,1.1420973615042E-18,1.14209698475159E-18
1000,20,20,GaussianMixture,4.72,9.78326964508419E-15,9.50239979982538E-15
1000,20,20,GaussianMixture,4.73,4.16538938862119E-11,4.08746887400355E-11
1000,20,20,GaussianMixture,4.74,2.88447175176908E-10,2.8287353548053E-10
1000,20,20,GaussianMixture,4.75,0.0057719204374592,0.00575370521855594
1000,20,20,GaussianMixture,4.76,0.033143455007643,0.0223119363343578
1000,20,20,GaussianMixture,4.77,0.025506212642562,0.0238497110725448
1000,20,20,GaussianMixture,4.78,0.104856422780233,0.0343663427724705
1000,20,20,GaussianMixture,4.79,0.150527594706323,0.0361903915659854
1000,20,20,GaussianMixture,4.81,0.171758741170919,0.0183989172600247
1000,20,20,GaussianMixture,4.82,0.127425882768184,0.0227419250357299
1000,20,20,GaussianMixture,4.83,0.129814261822638,0.0251942906835292
1000,20,20,GaussianMixture,4.84,0.121768592771,0.025296561578424
1000,20,20,GaussianMixture,4.85,0.134152790323494,0.0327458065847541
1000,20,20,GaussianMixture,4.86,0.0913117463839924,0.0264950912470682
1000,20,20,GaussianMixture,4.87,0.0556281699354869,0.0248011154775043
1000,20,20,GaussianMixture,4.88,0.0460107466630499,0.0202913664429307
1000,20,20,GaussianMixture,4.9,0.0264269015732502,0.0201272824176979
1000,20,20,GaussianMixture,4.93,0.0228014563653919,0.0184286772692527
500,20,20,GaussianMixture,4.67,0,0
500,20,20,GaussianMixture,4.7,8.30852699098615E-19,8.17385204023368E-19
500,20,20,GaussianMixture,4.72,1.2885151428454E-10,1.2881401611607E-10
500,20,20,GaussianMixture,4.73,2.62082012969273E-10,1.90294201694441E-10
500,20,20,GaussianMixture,4.74,1.97327002400912E-06,1.97122150096287E-06
500,20,20,GaussianMixture,4.75,0.00657817572878578,0.00655413555803589
500,20,20,GaussianMixture,4.76,0.0274025006088886,0.0151994840025185
500,20,20,GaussianMixture,4.77,0.052660170458485,0.0233612889755139
500,20,20,GaussianMixture,4.78,0.0811094819654854,0.0236247585480032
500,20,20,GaussianMixture,4.79,0.154442122566876,0.0243463134674689
500,20,20,GaussianMixture,4.81,0.16004541686476,0.0112296963095542
500,20,20,GaussianMixture,4.82,0.148124069121317,0.0186243691152595
500,20,20,GaussianMixture,4.83,0.132885383106636,0.0228164739871997
500,20,20,GaussianMixture,4.84,0.10013672431076,0.0181866618331579
500,20,20,GaussianMixture,4.85,0.0829040075377806,0.0183061592744798
500,20,20,GaussianMixture,4.86,0.0561066167527704,0.0138596891781733
500,20,20,GaussianMixture,4.87,0.0469059850232613,0.0159220023893082
500,20,20,GaussianMixture,4.88,0.0480951323106543,0.0185778274374084
500,20,20,GaussianMixture,4.9,0.032234884511593,0.0147640213933047
500,20,20,GaussianMixture,4.93,0.0116102442961148,0.00889812902815073
5000,20,20,MeanShift,4.67,0,0
5000,20,20,MeanShift,4.7,0,0
5000,20,20,MeanShift,4.72,0,0
5000,20,20,MeanShift,4.73,0,0
5000,20,20,MeanShift,4.74,0,0
5000,20,20,MeanShift,4.75,0,0
5000,20,20,MeanShift,4.76,0,0
5000,20,20,MeanShift,4.77,0,0
5000,20,20,MeanShift,4.78,0,0
5000,20,20,MeanShift,4.79,0,0
5000,20,20,MeanShift,4.81,0,0
5000,20,20,MeanShift,4.82,0,0
5000,20,20,MeanShift,4.83,0,0
5000,20,20,MeanShift,4.84,0,0
5000,20,20,MeanShift,4.85,0,0
5000,20,20,MeanShift,4.86,0,0
5000,20,20,MeanShift,4.87,0,0
5000,20,20,MeanShift,4.88,0,0
5000,20,20,MeanShift,4.9,0,0
5000,20,20,MeanShift,4.93,0.0666666666666669,0.0666666666666667
1000,20,20,MeanShift,4.67,0,0
1000,20,20,MeanShift,4.7,0,0
1000,20,20,MeanShift,4.72,0,0
1000,20,20,MeanShift,4.73,0,0
1000,20,20,MeanShift,4.74,0,0
1000,20,20,MeanShift,4.75,0,0
1000,20,20,MeanShift,4.76,0,0
1000,20,20,MeanShift,4.77,0,0
1000,20,20,MeanShift,4.78,0,0
1000,20,20,MeanShift,4.79,0,0
1000,20,20,MeanShift,4.81,0,0
1000,20,20,MeanShift,4.82,0,0
1000,20,20,MeanShift,4.83,0,0
1000,20,20,MeanShift,4.84,0,0
1000,20,20,MeanShift,4.85,0,0
1000,20,20,MeanShift,4.86,0,0
1000,20,20,MeanShift,4.87,0,0
1000,20,20,MeanShift,4.88,0,0
1000,20,20,MeanShift,4.9,0,0
1000,20,20,MeanShift,4.93,0.0188679245283019,0.0188679245283019
500,20,20,MeanShift,4.67,0,0
500,20,20,MeanShift,4.7,0,0
500,20,20,MeanShift,4.72,0,0
500,20,20,MeanShift,4.73,0,0
500,20,20,MeanShift,4.74,0,0
500,20,20,MeanShift,4.75,0,0
500,20,20,MeanShift,4.76,0,0
500,20,20,MeanShift,4.77,0,0
500,20,20,MeanShift,4.78,0,0
500,20,20,MeanShift,4.79,0,0
500,20,20,MeanShift,4.81,0,0
500,20,20,MeanShift,4.82,0,0
500,20,20,MeanShift,4.83,0,0
500,20,20,MeanShift,4.84,0,0
500,20,20,MeanShift,4.85,0,0
500,20,20,MeanShift,4.86,0,0
500,20,20,MeanShift,4.87,0,0
500,20,20,MeanShift,4.88,0.0212716222533894,0.0147913374807612
500,20,20,MeanShift,4.9,0,0
500,20,20,MeanShift,4.93,0.00806451612903226,0.00806451612903226
5000,20,20,Birch,4.67,0.259615384615385,0.0475242964066104
5000,20,20,Birch,4.7,0.166666666666666,0.166666666666667
5000,20,20,Birch,4.72,0.285714285714285,0.0404061017820884
5000,20,20,Birch,4.73,0.266666666666667,0.105409255338946
5000,20,20,Birch,4.74,0.276190476190476,0.0524890659167824
5000,20,20,Birch,4.75,0.238095238095238,0.110656667034498
5000,20,20,Birch,4.76,0.142857142857143,0.142857142857143
5000,20,20,Birch,4.77,0.267857142857143,0.0609937545592833
5000,20,20,Birch,4.78,0.267857142857143,0.0609937545592832
5000,20,20,Birch,4.79,0.28219696969697,0.119678388469542
5000,20,20,Birch,4.81,0.285353535353535,0.0447903208238809
5000,20,20,Birch,4.82,0.267857142857143,0.0609937545592833
5000,20,20,Birch,4.83,0.214285714285714,0.109108945117996
5000,20,20,Birch,4.84,0.218181818181818,0.0782420878021699
5000,20,20,Birch,4.85,0.111111111111111,0.111111111111111
5000,20,20,Birch,4.86,0.194444444444445,0.104990131391452
5000,20,20,Birch,4.87,0.194444444444445,0.104990131391452
5000,20,20,Birch,4.88,0.266666666666666,0.0408248290463863
5000,20,20,Birch,4.9,0.226773226773227,0.0783717185724315
5000,20,20,Birch,4.93,0.254545454545454,0.0507066682747926
1000,20,20,Birch,4.67,0.0212815692359723,0.0208140610545791
1000,20,20,Birch,4.7,0.10850439882698,0.0565362607433987
1000,20,20,Birch,4.72,0.147783251231528,0.0502346575766464
1000,20,20,Birch,4.73,0.178886425227889,0.0462559178544346
1000,20,20,Birch,4.74,0.146805736636245,0.0582452138030797
1000,20,20,Birch,4.75,0.165386832699181,0.0464442050875963
1000,20,20,Birch,4.76,0.201210653753028,0.0369824955448863
1000,20,20,Birch,4.77,0.213432835820896,0.0320106671955176
1000,20,20,Birch,4.78,0.176699956578378,0.0420642118386851
1000,20,20,Birch,4.79,0.237804878048782,0.0214806059982433
1000,20,20,Birch,4.81,0.250196078431372,0.0100059221845893
1000,20,20,Birch,4.82,0.237843026538678,0.0267721531983898
1000,20,20,Birch,4.83,0.237718164188751,0.0215558522593821
1000,20,20,Birch,4.84,0.247811447811452,0.0113984547004021
1000,20,20,Birch,4.85,0.243073097764174,0.0170867978236632
1000,20,20,Birch,4.86,0.23920265780731,0.0200104843632673
1000,20,20,Birch,4.87,0.244856366459627,0.0148564931770991
1000,20,20,Birch,4.88,0.255325209685077,0.00986474243636184
1000,20,20,Birch,4.9,0.250310559006196,0.00703512209966789
1000,20,20,Birch,4.93,0.252549019607846,0.00718061562422051
500,20,20,Birch,4.67,0.0219534904846255,0.0145254441912812
500,20,20,Birch,4.7,0.0901960784313719,0.0351881566294764
500,20,20,Birch,4.72,0.190677966101693,0.0291586821207994
500,20,20,Birch,4.73,0.184102863822323,0.0303802332882766
500,20,20,Birch,4.74,0.175627240143373,0.0302945058577451
500,20,20,Birch,4.75,0.225490196078426,0.0196242162103369
500,20,20,Birch,4.76,0.222321929481708,0.0257657229139809
500,20,20,Birch,4.77,0.239158838367036,0.0123981729139447
500,20,20,Birch,4.78,0.246067452999162,0.00721743983423341
500,20,20,Birch,4.79,0.249729729729726,0.00711416840019165
500,20,20,Birch,4.81,0.256709388325423,0.00556686016276156
500,20,20,Birch,4.82,0.24036036036036,0.0131833824999257
500,20,20,Birch,4.83,0.252653532510645,0.00572624815298681
500,20,20,Birch,4.84,0.23876404494382,0.012502288105589
500,20,20,Birch,4.85,0.249011433651105,0.00565668890869094
500,20,20,Birch,4.86,0.250224227539335,0.00304929891517499
500,20,20,Birch,4.87,0.243298648858514,0.00968686107630763
500,20,20,Birch,4.88,0.252089166105539,0.00226104830421376
500,20,20,Birch,4.9,0.250350631136045,0.00513137776668268
500,20,20,Birch,4.93,0.252362542955316,0.00161073549742786
250,20,20,Birch,4.67,0.0286510748877865,0.0126907630522088
250,20,20,Birch,4.7,0.065870272696667,0.0287856872508296
250,20,20,Birch,4.72,0.0554165147517147,0.016889837818571
250,20,20,Birch,4.73,0.097016844541597,0.023304616694044
250,20,20,Birch,4.74,0.128710043744417,0.0198676719127692
250,20,20,Birch,4.75,0.0816298248298115,0.0185228799983318
250,20,20,Birch,4.76,0.113221961259689,0.0183572733282507
250,20,20,Birch,4.77,0.124730419432826,0.020089773218815
250,20,20,Birch,4.78,0.137228697776439,0.0169107435586965
250,20,20,Birch,4.79,0.138661504143738,0.0204399062619826
250,20,20,Birch,4.81,0.174885763017527,0.0181714839595073
250,20,20,Birch,4.82,0.216180642157279,0.0239027117696394
250,20,20,Birch,4.83,0.192698419094438,0.0217060229669417
250,20,20,Birch,4.84,0.209680394725473,0.0141839734343983
250,20,20,Birch,4.85,0.213868613138687,0.0137390659566825
250,20,20,Birch,4.86,0.217620209313238,0.0164462234597981
250,20,20,Birch,4.87,0.232081642783273,0.0165864825146469
250,20,20,Birch,4.88,0.218292454212207,0.0131574448901449
250,20,20,Birch,4.9,0.221123275498572,0.0100389836974135
250,20,20,Birch,4.93,0.238013593875328,0.00957769066286533
100,20,20,Birch,4.67,0.0779479614436328,0.0128179020173823
100,20,20,Birch,4.7,0.10074585944628,0.0119241647680889
100,20,20,Birch,4.72,0.174962346633898,0.0177300457549568
100,20,20,Birch,4.73,0.181349580254445,0.0118512988414263
100,20,20,Birch,4.74,0.204426681766733,0.0118266507776749
100,20,20,Birch,4.75,0.218375247977205,0.00860433099208415
100,20,20,Birch,4.76,0.220865680338824,0.0126159654428357
100,20,20,Birch,4.77,0.224040181853681,0.00662171615300132
100,20,20,Birch,4.78,0.219819841002647,0.00647047694531711
100,20,20,Birch,4.79,0.226143866047265,0.00927077259255093
100,20,20,Birch,4.81,0.2377633538478,0.00523481493646129
100,20,20,Birch,4.82,0.240618631261583,0.00450263062916871
100,20,20,Birch,4.83,0.237515241322051,0.00551283397441352
100,20,20,Birch,4.84,0.23708931857857,0.00639296096033814
100,20,20,Birch,4.85,0.238503343101755,0.00644105073745017
100,20,20,Birch,4.86,0.244036121957141,0.00320909841843508
100,20,20,Birch,4.87,0.243450939843968,0.00361571005584672
100,20,20,Birch,4.88,0.243622668303607,0.00358830436325041
100,20,20,Birch,4.9,0.244571079005283,0.00449117695003887
100,20,20,Birch,4.93,0.249793832186473,0.00188575260429106
50,20,20,Birch,4.67,0.0689540730941407,0.00688339779265193
50,20,20,Birch,4.7,0.12650192383167,0.0105606648715647
50,20,20,Birch,4.72,0.14329581703293,0.00972648004116541
50,20,20,Birch,4.73,0.175176786318868,0.00851306136935323
50,20,20,Birch,4.74,0.204339545132296,0.00684174910668786
50,20,20,Birch,4.75,0.214567756068631,0.00739353523170018
50,20,20,Birch,4.76,0.22614195900299,0.00592066898287566
50,20,20,Birch,4.77,0.231865262039361,0.00440670917556263
50,20,20,Birch,4.78,0.236315668582993,0.00379172767980579
50,20,20,Birch,4.79,0.235688814283963,0.00616041838336149
50,20,20,Birch,4.81,0.242075225967283,0.003456745535179
50,20,20,Birch,4.82,0.250183315574197,0.00222760407566977
50,20,20,Birch,4.83,0.248685017097482,0.00202997266808619
50,20,20,Birch,4.84,0.241442030645956,0.00465165743161343
50,20,20,Birch,4.85,0.248239073487759,0.00233074892085297
50,20,20,Birch,4.86,0.249243999039037,0.00280191058197957
50,20,20,Birch,4.87,0.249092328703072,0.00141971877348324
50,20,20,Birch,4.88,0.248331844386187,0.00163213349826872
50,20,20,Birch,4.9,0.242576948069303,0.0064356435643565
50,20,20,Birch,4.93,0.246535152210038,0.00410650727758177
5000,20,20,BayesianGMM,4.67,0,0
5000,20,20,BayesianGMM,4.7,0,0
5000,20,20,BayesianGMM,4.72,0,0
5000,20,20,BayesianGMM,4.73,1.74112483489477E-11,1.74112483489477E-11
5000,20,20,BayesianGMM,4.74,0,0
5000,20,20,BayesianGMM,4.75,1.93760083375782E-09,1.93760083375782E-09
5000,20,20,BayesianGMM,4.76,9.96380119895327E-14,9.95371900009745E-14
5000,20,20,BayesianGMM,4.77,1.61157149722587E-15,1.6115714972257E-15
5000,20,20,BayesianGMM,4.78,1.40527018767939E-06,1.40528257596948E-06
5000,20,20,BayesianGMM,4.79,1.93760062442377E-09,1.93760062442366E-09
5000,20,20,BayesianGMM,4.81,0.178566259903673,0.0970916159099495
5000,20,20,BayesianGMM,4.82,0.119954424505949,0.119910047820526
5000,20,20,BayesianGMM,4.83,0.251428547151505,0.0256213634076661
5000,20,20,BayesianGMM,4.84,0.105534334961649,0.101137724568186
5000,20,20,BayesianGMM,4.85,0.238446254051085,0.0469310962674618
5000,20,20,BayesianGMM,4.86,0.210958149419185,0.106280669693881
5000,20,20,BayesianGMM,4.87,0.162065825774709,0.0919176130200919
5000,20,20,BayesianGMM,4.88,0.231624567482032,0.0758366093018902
5000,20,20,BayesianGMM,4.9,0.177709761870617,0.0999616020299477
5000,20,20,BayesianGMM,4.93,0.233280868650908,0.0763591068939256
1000,20,20,BayesianGMM,4.67,0,0
1000,20,20,BayesianGMM,4.7,8.07776374066689E-18,8.07775379719017E-18
1000,20,20,BayesianGMM,4.72,2.55415544370143E-14,2.46183720222153E-14
1000,20,20,BayesianGMM,4.73,1.82462341824227E-10,1.60343204219046E-10
1000,20,20,BayesianGMM,4.74,7.50085475896664E-10,7.35504840326438E-10
1000,20,20,BayesianGMM,4.75,0.0180581158441553,0.0180118764758159
1000,20,20,BayesianGMM,4.76,0.0449863309895698,0.0303489485014323
1000,20,20,BayesianGMM,4.77,0.0341823856688394,0.0259299638511143
1000,20,20,BayesianGMM,4.78,0.090347810391321,0.0360506287093583
1000,20,20,BayesianGMM,4.79,0.156658735968425,0.0356565616611627
1000,20,20,BayesianGMM,4.81,0.17236091282295,0.0195044331666929
1000,20,20,BayesianGMM,4.82,0.121648282271861,0.0257099536956518
1000,20,20,BayesianGMM,4.83,0.118472138644635,0.0271650402334942
1000,20,20,BayesianGMM,4.84,0.11778176286708,0.025849700724093
1000,20,20,BayesianGMM,4.85,0.125574523135489,0.0320914883966235
1000,20,20,BayesianGMM,4.86,0.0899931999285162,0.0255197653084176
1000,20,20,BayesianGMM,4.87,0.0533679342639798,0.025347967958646
1000,20,20,BayesianGMM,4.88,0.0437311901042548,0.0217445630339316
1000,20,20,BayesianGMM,4.9,0.0239658350171139,0.0197941721581446
1000,20,20,BayesianGMM,4.93,0.0195362340833695,0.0171457109166531
500,20,20,BayesianGMM,4.67,0,0
500,20,20,BayesianGMM,4.7,4.15732143771318E-18,4.10044160927773E-18
500,20,20,BayesianGMM,4.72,1.27458080380029E-10,1.27384390245883E-10
500,20,20,BayesianGMM,4.73,3.94062266653714E-10,3.2449567876175E-10
500,20,20,BayesianGMM,4.74,1.95455664506693E-06,1.94919280324424E-06
500,20,20,BayesianGMM,4.75,0.00657395308061151,0.00652282928894343
500,20,20,BayesianGMM,4.76,0.0308195182060827,0.0169231654815258
500,20,20,BayesianGMM,4.77,0.0547636058001967,0.0235931942312284
500,20,20,BayesianGMM,4.78,0.0837110389941321,0.0244358779157903
500,20,20,BayesianGMM,4.79,0.155138561214743,0.0238407436438558
500,20,20,BayesianGMM,4.81,0.158544898956118,0.011398434490463
500,20,20,BayesianGMM,4.82,0.146377252620363,0.0188586705331793
500,20,20,BayesianGMM,4.83,0.131512675181384,0.0233130912269231
500,20,20,BayesianGMM,4.84,0.0987700686190839,0.0177244769367733
500,20,20,BayesianGMM,4.85,0.0902251117227125,0.0178358860395408
500,20,20,BayesianGMM,4.86,0.055397620518925,0.0132748908308924
500,20,20,BayesianGMM,4.87,0.0492059650482684,0.0157553724543977
500,20,20,BayesianGMM,4.88,0.0454852202658335,0.0173846646464229
500,20,20,BayesianGMM,4.9,0.0323399452747463,0.0152273601772293
500,20,20,BayesianGMM,4.93,0.0108559967189982,0.00889955036974485
5000,12,12,KMeans,4.67,0,0
5000,12,12,KMeans,4.7,0,0
5000,12,12,KMeans,4.72,0,0
5000,12,12,KMeans,4.73,0,0
5000,12,12,KMeans,4.74,0,0
5000,12,12,KMeans,4.75,0,0
5000,12,12,KMeans,4.76,0,0
5000,12,12,KMeans,4.77,0.125,0.125
5000,12,12,KMeans,4.78,0.125,0.125
5000,12,12,KMeans,4.79,0.125,0.125
5000,12,12,KMeans,4.81,0,0
5000,12,12,KMeans,4.82,0,0
5000,12,12,KMeans,4.83,0,0
5000,12,12,KMeans,4.84,0,0
5000,12,12,KMeans,4.85,0,0
5000,12,12,KMeans,4.86,0,0
5000,12,12,KMeans,4.87,0,0
5000,12,12,KMeans,4.88,0,0
5000,12,12,KMeans,4.9,0,0
5000,12,12,KMeans,4.93,0,0
1000,12,12,KMeans,4.67,0,0
1000,12,12,KMeans,4.7,0,0
1000,12,12,KMeans,4.72,0,0
1000,12,12,KMeans,4.73,0,0
1000,12,12,KMeans,4.74,0,0
1000,12,12,KMeans,4.75,0.0303030303030304,0.0303030303030303
1000,12,12,KMeans,4.76,0.0294117647058822,0.0294117647058824
1000,12,12,KMeans,4.77,0.127092038396387,0.0501382807021668
1000,12,12,KMeans,4.78,0.238975817923186,0.022028386067277
