stride,feature_set,n_features,model,K0,mean,mean_err
100,add_5,21,KMeans,4.72,0.46975088967971523,0.032028469750889715
100,add_5,21,KMeans,4.73,0.4699828473413368,0.0240626798171529
100,add_5,21,KMeans,4.74,0.44390243902439,0.0222056915182889
100,add_5,21,KMeans,4.75,0.44576271186441,0.02233086751691238
100,add_5,21,KMeans,4.76,0.43049327354260103,0.02800447532914078
100,add_5,21,KMeans,4.77,0.4682539682539759,0.021908628964889956
100,add_5,21,KMeans,4.78,0.47361111111110915,0.01966849377218081
100,add_5,21,KMeans,4.79,0.5,0.028225806451612916
100,add_5,21,KMeans,4.81,0.5089743589743589,0.02613833962969753
100,add_5,21,KMeans,4.82,0.47950819672131145,0.033126654789568694
100,add_5,21,KMeans,4.83,0.4972222222222271,0.021111360312192164
100,add_5,21,KMeans,4.84,0.5614035087719298,0.029588562902160255
100,add_5,21,KMeans,4.85,0.5155038759689923,0.041925014830976604
100,add_5,21,KMeans,4.86,0.5129411764705882,0.028235294117647056
100,add_5,21,KMeans,4.87,0.4914004914004934,0.02268203509275389
100,add_5,21,KMeans,4.88,0.5267857142857143,0.022448617228058756
100,add_5,21,KMeans,4.9,0.59375,0.02705715637099266
100,add_5,21,KMeans,4.93,0.5555555555555529,0.027545323667858355
250,add_5,21,Agglomerative,4.67,0.007017543859649286,0.0049356878465294796
250,add_5,21,Agglomerative,4.7,0.025252525252525252,0.019819613000352107
250,add_5,21,Agglomerative,4.72,0.06696428571428571,0.022321428571428575
250,add_5,21,Agglomerative,4.73,0.05429864253393665,0.018380177386054214
250,add_5,21,Agglomerative,4.74,0.09047619047619047,0.023809523809523815
250,add_5,21,Agglomerative,4.75,0.10196078431372546,0.03209942263479393
250,add_5,21,Agglomerative,4.76,0.09737827715355805,0.04170610009610503
250,add_5,21,Agglomerative,4.77,0.13297872340425532,0.02290842471314117
250,add_5,21,Agglomerative,4.78,0.1553030303030303,0.024946855818786914
250,add_5,21,Agglomerative,4.79,0.21959459459459463,0.03716216216216216
250,add_5,21,Agglomerative,4.81,0.17299578059071946,0.024658773012947163
250,add_5,21,Agglomerative,4.82,0.2070707070707098,0.02872442891398904
250,add_5,21,Agglomerative,4.83,0.25108225108224685,0.029653222302403907
250,add_5,21,Agglomerative,4.84,0.2982456140350877,0.054780684196477185
250,add_5,21,Agglomerative,4.85,0.24786324786324573,0.02881195993432655
250,add_5,21,Agglomerative,4.86,0.23893805309734514,0.04541240211899897
250,add_5,21,Agglomerative,4.87,0.24624624624624625,0.039384015160972986
250,add_5,21,Agglomerative,4.88,0.29829545454545453,0.03168964645501619
250,add_5,21,Agglomerative,4.9,0.3324175824175824,0.030878599450709455
250,add_5,21,Agglomerative,4.93,0.3111111111111111,0.04010445894019946
100,add_5,21,Agglomerative,4.67,0.3237791932059448,0.02146894736322365
100,add_5,21,Agglomerative,4.7,0.24158415841584158,0.027934130652803733
100,add_5,21,Agglomerative,4.72,0.28825622775800713,0.03202846975088969
100,add_5,21,Agglomerative,4.73,0.2891156462585034,0.023646999563054664
100,add_5,21,Agglomerative,4.74,0.29383116883116883,0.03129652324874733
100,add_5,21,Agglomerative,4.75,0.3302180685358255,0.028037383177570097
100,add_5,21,Agglomerative,4.76,0.34627329192546336,0.020705227702836337
100,add_5,21,Agglomerative,4.77,0.34054834054834054,0.028968051803585474
100,add_5,21,Agglomerative,4.78,0.35142857142857276,0.021790592740281084
100,add_5,21,Agglomerative,4.79,0.3293010752688172,0.02757833942027312
100,add_5,21,Agglomerative,4.81,0.31297709923664135,0.02453855155468946
100,add_5,21,Agglomerative,4.82,0.3255494505494502,0.03333698104261431
100,add_5,21,Agglomerative,4.83,0.34600262123197906,0.020486455373863437
100,add_5,21,Agglomerative,4.84,0.337995337995338,0.030902269425554452
100,add_5,21,Agglomerative,4.85,0.2984496124031005,0.021347172663899624
100,add_5,21,Agglomerative,4.86,0.3141176470588236,0.03882352941176473
100,add_5,21,Agglomerative,4.87,0.3169811320754659,0.02015147127324061
100,add_5,21,Agglomerative,4.88,0.3158482142857143,0.0234375
100,add_5,21,Agglomerative,4.9,0.31222222222222223,0.02221031426983252
100,add_5,21,Agglomerative,4.93,0.30777656078860954,0.031600594877306994
250,add_5,21,Spectral,4.67,0.2215909090909091,0.03160208878322035
250,add_5,21,Spectral,4.7,0.19852941176470587,0.034964716133132186
250,add_5,21,Spectral,4.72,0.39766081871345027,0.0367870323413601
250,add_5,21,Spectral,4.73,0.34615384615384615,0.038461538461538464
250,add_5,21,Spectral,4.74,0.32510288065843623,0.03794051216992957
250,add_5,21,Spectral,4.75,0.35795454545454547,0.034237537333567436
250,add_5,21,Spectral,4.76,0.3595505617977528,0.048976392624052505
250,add_5,21,Spectral,4.77,0.3936170212766061,0.03616886697268901
250,add_5,21,Spectral,4.78,0.4072164948453608,0.036143786886533594
250,add_5,21,Spectral,4.79,0.475,0.035798961668820024
250,add_5,21,Spectral,4.81,0.4774193548387097,0.046323998340941946
250,add_5,21,Spectral,4.82,0.41441441441441035,0.035601477072216996
250,add_5,21,Spectral,4.83,0.4718614718614761,0.03450363529741963
250,add_5,21,Spectral,4.84,0.54375,0.034471090037698195
250,add_5,21,Spectral,4.85,0.47008547008547863,0.030677828251969675
