feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,chi,chi_err
12,12,KNN,ball_tree,13,uncalibrated,4.75,0.045727090421499264,0.009236145376590992
12,12,KNN,ball_tree,13,uncalibrated,4.76,0.12227746228574009,0.011302240500972744
12,12,KNN,ball_tree,13,uncalibrated,4.77,0.18372213880524305,0.007888321266247666
12,12,KNN,ball_tree,13,uncalibrated,4.78,0.16017855199312597,0.009916567905591268
12,12,KNN,ball_tree,13,uncalibrated,4.79,0.061634120745344176,0.008877819831931746
12,12,KNN,ball_tree,13,uncalibrated,4.81,0.004618313749427555,0.00435631439741833
12,12,KNN,ball_tree,13,uncalibrated,4.82,0.0005668171684453364,0.00053709499333007
12,12,KNN,ball_tree,13,uncalibrated,4.83,8.320487212125802e-05,5.8377199939911585e-05
12,12,KNN,ball_tree,13,uncalibrated,4.84,0.0001864614735834012,0.0001756738759133545
12,12,KNN,ball_tree,13,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.73,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.74,0.00689408347559487,0.006470544899623753
12,12,KNN,ball_tree,15,uncalibrated,4.75,0.04616639709520095,0.009185006761571942
12,12,KNN,ball_tree,15,uncalibrated,4.76,0.12103090639302072,0.01148582160886116
12,12,KNN,ball_tree,15,uncalibrated,4.77,0.18296517239872895,0.006844845975280789
12,12,KNN,ball_tree,15,uncalibrated,4.78,0.15964210655043193,0.01021850302185029
12,12,KNN,ball_tree,15,uncalibrated,4.79,0.06332304576767778,0.008881364150496823
12,12,KNN,ball_tree,15,uncalibrated,4.81,0.004690647995464215,0.004348870235507071
12,12,KNN,ball_tree,15,uncalibrated,4.82,0.000459011865337736,0.0004049859388710846
12,12,KNN,ball_tree,15,uncalibrated,4.83,6.249610394885205e-05,4.3847763510422396e-05
12,12,KNN,ball_tree,15,uncalibrated,4.84,0.00021423378777762596,0.00020604019799203062
12,12,KNN,ball_tree,15,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.73,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.74,0.0071360470999061575,0.006652029952959859
12,12,KNN,ball_tree,17,uncalibrated,4.75,0.04574808127086422,0.009119299420788375
12,12,KNN,ball_tree,17,uncalibrated,4.76,0.1215832633395199,0.011299561901989899
12,12,KNN,ball_tree,17,uncalibrated,4.77,0.18248890471079332,0.0061367397458867295
12,12,KNN,ball_tree,17,uncalibrated,4.78,0.15930726290820507,0.010219526525845388
12,12,KNN,ball_tree,17,uncalibrated,4.79,0.06241177355376074,0.008744953565550813
12,12,KNN,ball_tree,17,uncalibrated,4.81,0.00481568403931299,0.004523438906553751
12,12,KNN,ball_tree,17,uncalibrated,4.82,0.00047082110710766156,0.00042822912648214515
12,12,KNN,ball_tree,17,uncalibrated,4.83,4.86561362923571e-05,3.4137532144792616e-05
12,12,KNN,ball_tree,17,uncalibrated,4.84,0.00023738335848956112,0.00023096607941370045
12,12,KNN,ball_tree,17,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.73,7.195021045436557e-06,7.195021045436559e-06
12,12,KNN,ball_tree,19,uncalibrated,4.74,0.00699513322145546,0.006549249165137753
12,12,KNN,ball_tree,19,uncalibrated,4.75,0.04634440207717122,0.009165339157363405
12,12,KNN,ball_tree,19,uncalibrated,4.76,0.12107079541598224,0.010942262627905106
12,12,KNN,ball_tree,19,uncalibrated,4.77,0.18200174782078252,0.005946059240049373
12,12,KNN,ball_tree,19,uncalibrated,4.78,0.15901710113940448,0.010914228838999063
12,12,KNN,ball_tree,19,uncalibrated,4.79,0.06197780115034289,0.00863674542639214
12,12,KNN,ball_tree,19,uncalibrated,4.81,0.0044334567779256775,0.004102260472394325
12,12,KNN,ball_tree,19,uncalibrated,4.82,0.00048173804780541127,0.0004473658269338947
12,12,KNN,ball_tree,19,uncalibrated,4.83,4.534555575816448e-05,2.7890928344403767e-05
12,12,KNN,ball_tree,19,uncalibrated,4.84,0.00019003820111768773,0.00018490082257772696
12,12,KNN,ball_tree,19,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.73,5.889801808169154e-06,5.889801808169155e-06
12,12,KNN,ball_tree,21,uncalibrated,4.74,0.006475237515506345,0.005975993681078083
12,12,KNN,ball_tree,21,uncalibrated,4.75,0.04592724131441989,0.009154086298051882
12,12,KNN,ball_tree,21,uncalibrated,4.76,0.12061954129008114,0.011061305722182072
12,12,KNN,ball_tree,21,uncalibrated,4.77,0.181305476598299,0.005803375368592725
12,12,KNN,ball_tree,21,uncalibrated,4.78,0.1588652380984733,0.010988402799520555
12,12,KNN,ball_tree,21,uncalibrated,4.79,0.061344063121241,0.008654038787510986
12,12,KNN,ball_tree,21,uncalibrated,4.81,0.004237174036538762,0.003922940297174116
12,12,KNN,ball_tree,21,uncalibrated,4.82,0.0006003156939150661,0.0005719153779473654
12,12,KNN,ball_tree,21,uncalibrated,4.83,3.711960460021863e-05,2.2831349506416717e-05
12,12,KNN,ball_tree,21,uncalibrated,4.84,0.00021023935169194808,0.00020601896467050985
12,12,KNN,ball_tree,21,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.73,4.910023813615496e-06,4.910023813615496e-06
12,12,KNN,ball_tree,23,uncalibrated,4.74,0.006563723350671883,0.006123546140117557
12,12,KNN,ball_tree,23,uncalibrated,4.75,0.046012594780331234,0.009127041171227696
12,12,KNN,ball_tree,23,uncalibrated,4.76,0.1212919481831225,0.011044691822467765
12,12,KNN,ball_tree,23,uncalibrated,4.77,0.18035950835014183,0.005605325881482687
12,12,KNN,ball_tree,23,uncalibrated,4.78,0.15780590057629856,0.010996561365487892
12,12,KNN,ball_tree,23,uncalibrated,4.79,0.06159021463268538,0.008839851433364581
12,12,KNN,ball_tree,23,uncalibrated,4.81,0.004051814583574544,0.003703770971025163
12,12,KNN,ball_tree,23,uncalibrated,4.82,0.0006006254659200083,0.0005768823325707237
12,12,KNN,ball_tree,23,uncalibrated,4.83,3.094469873099496e-05,1.9033317830491023e-05
12,12,KNN,ball_tree,23,uncalibrated,4.84,0.0002278599106388654,0.0002243335826904359
12,12,KNN,ball_tree,23,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.73,4.155844155844155e-06,4.155844155844156e-06
12,12,KNN,ball_tree,25,uncalibrated,4.74,0.006535453618897322,0.00614228747336017
12,12,KNN,ball_tree,25,uncalibrated,4.75,0.0466678284873473,0.009197811999110512
12,12,KNN,ball_tree,25,uncalibrated,4.76,0.12144342793434343,0.011141184584491596
12,12,KNN,ball_tree,25,uncalibrated,4.77,0.17991643108129773,0.005392673339755726
12,12,KNN,ball_tree,25,uncalibrated,4.78,0.157771091476606,0.011649888423988841
12,12,KNN,ball_tree,25,uncalibrated,4.79,0.06124520959712433,0.009059992408034031
12,12,KNN,ball_tree,25,uncalibrated,4.81,0.004023721470651907,0.0037232722061361187
12,12,KNN,ball_tree,25,uncalibrated,4.82,0.0006012368431637502,0.0005810975963571369
12,12,KNN,ball_tree,25,uncalibrated,4.83,2.6191593005915132e-05,1.6109800211727608e-05
12,12,KNN,ball_tree,25,uncalibrated,4.84,0.00024331329039826053,0.00024032401745339651
12,12,KNN,ball_tree,25,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.73,9.205900440327937e-06,6.454003819955606e-06
12,12,KNN,ball_tree,27,uncalibrated,4.74,0.006432329449908213,0.006017085221793125
12,12,KNN,ball_tree,27,uncalibrated,4.75,0.04724735544051272,0.009219769174648819
12,12,KNN,ball_tree,27,uncalibrated,4.76,0.12237996940333976,0.010875136881673178
12,12,KNN,ball_tree,27,uncalibrated,4.77,0.17942803289182088,0.005600002272036636
12,12,KNN,ball_tree,27,uncalibrated,4.78,0.1580275695988385,0.011170945468946411
12,12,KNN,ball_tree,27,uncalibrated,4.79,0.06117716632078804,0.009091592983196348
12,12,KNN,ball_tree,27,uncalibrated,4.81,0.0038372367662771073,0.0035718714673107044
12,12,KNN,ball_tree,27,uncalibrated,4.82,0.0006020105453134539,0.0005847158320948719
12,12,KNN,ball_tree,27,uncalibrated,4.83,2.2455069449515547e-05,1.381155710881996e-05
12,12,KNN,ball_tree,27,uncalibrated,4.84,0.00025694690728260834,0.00025438131574902396
12,12,KNN,ball_tree,27,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.73,7.97990656480274e-06,5.594493204218349e-06
12,12,KNN,ball_tree,29,uncalibrated,4.74,0.0064670306937691276,0.006029984713686416
12,12,KNN,ball_tree,29,uncalibrated,4.75,0.0474245020336629,0.009194191843992859
12,12,KNN,ball_tree,29,uncalibrated,4.76,0.12303594385364652,0.01076768468080687
12,12,KNN,ball_tree,29,uncalibrated,4.77,0.17999265736001993,0.005528858432806011
12,12,KNN,ball_tree,29,uncalibrated,4.78,0.157416533183277,0.01125511403870999
12,12,KNN,ball_tree,29,uncalibrated,4.79,0.06045906156101411,0.00888825949273874
12,12,KNN,ball_tree,29,uncalibrated,4.81,0.0039345727268239195,0.003638570427142676
12,12,KNN,ball_tree,29,uncalibrated,4.82,0.0006898959854902884,0.0006748693587826381
12,12,KNN,ball_tree,29,uncalibrated,4.83,1.9464620248151588e-05,1.1972205864839175e-05
12,12,KNN,ball_tree,29,uncalibrated,4.84,0.00022272805637220787,0.00022050413695723963
12,12,KNN,ball_tree,29,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.73,1.7470557969823818e-05,1.4353666784315722e-05
12,12,KNN,ball_tree,31,uncalibrated,4.74,0.006263479630570339,0.005869140377147788
12,12,KNN,ball_tree,31,uncalibrated,4.75,0.047417008955121166,0.009091519861495813
12,12,KNN,ball_tree,31,uncalibrated,4.76,0.12293310836191793,0.010605351481262203
12,12,KNN,ball_tree,31,uncalibrated,4.77,0.17959726932909303,0.005385848256522181
12,12,KNN,ball_tree,31,uncalibrated,4.78,0.1574112805497811,0.011069171539409353
12,12,KNN,ball_tree,31,uncalibrated,4.79,0.0598791181526382,0.008708334945464816
12,12,KNN,ball_tree,31,uncalibrated,4.81,0.0039033052592762933,0.0035804250901109455
12,12,KNN,ball_tree,31,uncalibrated,4.82,0.0006851682617117414,0.0006720069080002392
12,12,KNN,ball_tree,31,uncalibrated,4.83,1.703407453558455e-05,1.0477237390561659e-05
12,12,KNN,ball_tree,31,uncalibrated,4.84,0.00023545094636656964,0.00023350319972138367
12,12,KNN,ball_tree,31,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.73,1.5417085591370537e-05,1.266655076191681e-05
12,12,KNN,ball_tree,33,uncalibrated,4.74,0.006462090963213752,0.0060926575726481
12,12,KNN,ball_tree,33,uncalibrated,4.75,0.04703329194466218,0.009062060890413868
12,12,KNN,ball_tree,33,uncalibrated,4.76,0.12274569147405999,0.010677029760788916
12,12,KNN,ball_tree,33,uncalibrated,4.77,0.17887754064012115,0.005334243101657517
12,12,KNN,ball_tree,33,uncalibrated,4.78,0.15693375487431238,0.011056168378344097
12,12,KNN,ball_tree,33,uncalibrated,4.79,0.05957809072999494,0.008802841309409115
12,12,KNN,ball_tree,33,uncalibrated,4.81,0.003894332917452969,0.0036033733577744372
12,12,KNN,ball_tree,33,uncalibrated,4.82,0.0007622466171459076,0.0007506175092996576
12,12,KNN,ball_tree,33,uncalibrated,4.83,1.5031905995130835e-05,9.245753105904255e-06
12,12,KNN,ball_tree,33,uncalibrated,4.84,0.00020777627131155058,0.00020605746091115676
12,12,KNN,ball_tree,33,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.73,1.3705474456327264e-05,1.1260305126308086e-05
12,12,KNN,ball_tree,35,uncalibrated,4.74,0.006653522710507934,0.0062225132534661975
12,12,KNN,ball_tree,35,uncalibrated,4.75,0.047159484479639455,0.009036486105343378
12,12,KNN,ball_tree,35,uncalibrated,4.76,0.12237440964049512,0.010655835010495886
12,12,KNN,ball_tree,35,uncalibrated,4.77,0.17881484058596575,0.005397393105844992
12,12,KNN,ball_tree,35,uncalibrated,4.78,0.1568079932849268,0.01165177326160588
12,12,KNN,ball_tree,35,uncalibrated,4.79,0.05940454520258462,0.008648516064064134
12,12,KNN,ball_tree,35,uncalibrated,4.81,0.0037340796100735155,0.003473255582833291
12,12,KNN,ball_tree,35,uncalibrated,4.82,0.0007538630668824755,0.0007435200548240871
12,12,KNN,ball_tree,35,uncalibrated,4.83,1.3363057656079755e-05,8.219285822309999e-06
12,12,KNN,ball_tree,35,uncalibrated,4.84,0.0002240123774807613,0.00021795656147121457
12,12,KNN,ball_tree,35,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.73,1.4673114417080368e-05,1.0295376809923713e-05
12,12,KNN,ball_tree,37,uncalibrated,4.74,0.0065767376129629235,0.006128159698696845
12,12,KNN,ball_tree,37,uncalibrated,4.75,0.04700557888337903,0.009032177562585179
12,12,KNN,ball_tree,37,uncalibrated,4.76,0.12241174476271824,0.010627107189644045
12,12,KNN,ball_tree,37,uncalibrated,4.77,0.1784844980644172,0.00533059711976417
12,12,KNN,ball_tree,37,uncalibrated,4.78,0.15650341070022572,0.011962641851395658
12,12,KNN,ball_tree,37,uncalibrated,4.79,0.05992488838087265,0.008768264749917369
12,12,KNN,ball_tree,37,uncalibrated,4.81,0.003737806540429735,0.0035009362499527066
12,12,KNN,ball_tree,37,uncalibrated,4.82,0.0007464780517463102,0.0007372192270535553
12,12,KNN,ball_tree,37,uncalibrated,4.83,1.1957447500874292e-05,7.354729826391344e-06
12,12,KNN,ball_tree,37,uncalibrated,4.84,0.00023431950462358657,0.00022888990695958813
12,12,KNN,ball_tree,37,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,37,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.73,1.5360207594973162e-05,9.448733303772815e-06
12,12,KNN,ball_tree,39,uncalibrated,4.74,0.006695490681511194,0.006274622722098997
12,12,KNN,ball_tree,39,uncalibrated,4.75,0.047271110262053065,0.009016193427210715
12,12,KNN,ball_tree,39,uncalibrated,4.76,0.12227083819485081,0.010580164484021905
12,12,KNN,ball_tree,39,uncalibrated,4.77,0.17860651055327542,0.00531919420992105
12,12,KNN,ball_tree,39,uncalibrated,4.78,0.1563289817565846,0.011817269752979434
12,12,KNN,ball_tree,39,uncalibrated,4.79,0.0594909292999587,0.00880272860249999
12,12,KNN,ball_tree,39,uncalibrated,4.81,0.0037058090457747967,0.0034872119074439525
12,12,KNN,ball_tree,39,uncalibrated,4.82,0.0008112901773909638,0.000802951297800442
12,12,KNN,ball_tree,39,uncalibrated,4.83,1.0762488907756139e-05,6.619740389434421e-06
12,12,KNN,ball_tree,39,uncalibrated,4.84,0.00024382788716935776,0.00023893323713266223
12,12,KNN,ball_tree,39,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,39,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.73,2.4563619836252432e-05,1.958624560721352e-05
12,12,KNN,ball_tree,41,uncalibrated,4.74,0.00667362401261659,0.0062247714880537906
12,12,KNN,ball_tree,41,uncalibrated,4.75,0.04750363154025221,0.009036270628603021
12,12,KNN,ball_tree,41,uncalibrated,4.76,0.12233701337564272,0.010595196874353192
12,12,KNN,ball_tree,41,uncalibrated,4.77,0.1783666469794014,0.005237721132020013
12,12,KNN,ball_tree,41,uncalibrated,4.78,0.1560657765673952,0.01146315846896609
12,12,KNN,ball_tree,41,uncalibrated,4.79,0.05945189085907099,0.008913118365704312
12,12,KNN,ball_tree,41,uncalibrated,4.81,0.0037032409631106815,0.0035021966306052936
12,12,KNN,ball_tree,41,uncalibrated,4.82,0.0008722297959456607,0.0008646810636147016
12,12,KNN,ball_tree,41,uncalibrated,4.83,9.738099719629051e-06,5.989663969262212e-06
12,12,KNN,ball_tree,41,uncalibrated,4.84,0.0002526184450200126,0.0002481841162254396
12,12,KNN,ball_tree,41,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,41,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.73,2.2331771197804327e-05,1.780664081434609e-05
12,12,KNN,ball_tree,43,uncalibrated,4.74,0.006496138681285662,0.006053902455673284
12,12,KNN,ball_tree,43,uncalibrated,4.75,0.04729406959268567,0.00900556078390799
12,12,KNN,ball_tree,43,uncalibrated,4.76,0.12243641293821239,0.01066170234848712
12,12,KNN,ball_tree,43,uncalibrated,4.77,0.17844651857370486,0.0052474532891713796
12,12,KNN,ball_tree,43,uncalibrated,4.78,0.15567363524158231,0.011333503805064815
12,12,KNN,ball_tree,43,uncalibrated,4.79,0.05909799760210648,0.008971342161960697
12,12,KNN,ball_tree,43,uncalibrated,4.81,0.0036706565153394235,0.00348466751985739
12,12,KNN,ball_tree,43,uncalibrated,4.82,0.0008598793986732641,0.0008530152437002819
12,12,KNN,ball_tree,43,uncalibrated,4.83,8.853296716439665e-06,5.445443554532047e-06
12,12,KNN,ball_tree,43,uncalibrated,4.84,0.00022966555223291209,0.00022563412621685438
12,12,KNN,ball_tree,43,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,43,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.73,2.039083700974838e-05,1.6259001909000452e-05
12,12,KNN,ball_tree,45,uncalibrated,4.74,0.0065714668474333,0.006152743792810096
12,12,KNN,ball_tree,45,uncalibrated,4.75,0.04733822701550361,0.008991595704255945
12,12,KNN,ball_tree,45,uncalibrated,4.76,0.12238553760181216,0.010609918861025571
12,12,KNN,ball_tree,45,uncalibrated,4.77,0.176826899207709,0.0051361590927877405
12,12,KNN,ball_tree,45,uncalibrated,4.78,0.15557346020147533,0.011363754153968009
12,12,KNN,ball_tree,45,uncalibrated,4.79,0.05878136975035345,0.009105443711603205
12,12,KNN,ball_tree,45,uncalibrated,4.81,0.0035736104051673325,0.003401310214116703
12,12,KNN,ball_tree,45,uncalibrated,4.82,0.0008487240663503303,0.0008424554671489781
12,12,KNN,ball_tree,45,uncalibrated,4.83,8.083825001825362e-06,4.972160559175181e-06
12,12,KNN,ball_tree,45,uncalibrated,4.84,0.00023809954119103678,0.00023441474615948753
12,12,KNN,ball_tree,45,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,45,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.73,1.8692369825595366e-05,1.490469844532636e-05
