feature_set,n_features,model,calibration,K0,chi,chi_err
12,12,Logistic Regression C = 0.00175,uncalibrated,4.81,0.00712819442325155,0.00108875871907663
12,12,Logistic Regression C = 0.00175,uncalibrated,4.82,0.00128637186808582,0.000571556446563022
12,12,Logistic Regression C = 0.00175,uncalibrated,4.83,0.000111009059473722,3.85407307540987E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,4.84,3.16208864346569E-05,2.20987062387826E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,4.85,1.45915151713155E-06,5.62887901214867E-07
12,12,Logistic Regression C = 0.00175,uncalibrated,4.86,3.2278550502218E-07,2.6150950363522E-07
12,12,Logistic Regression C = 0.00175,uncalibrated,4.87,1.2273750313181E-08,5.37951055673504E-09
12,12,Logistic Regression C = 0.00175,uncalibrated,4.88,1.22999652320774E-09,8.51726485735085E-10
12,12,Logistic Regression C = 0.00175,uncalibrated,4.9,1.3935735799972E-10,9.31405912285215E-11
12,12,Logistic Regression C = 0.00175,uncalibrated,4.93,6.18543890939995E-14,2.51169088952283E-14
12,12,Decision Tree,calibrated,4.67,-5.14334442385442E-38,2.72973070466928E-54
12,12,Decision Tree,calibrated,4.7,-7.20134374387332E-38,3.22986092704004E-54
12,12,Decision Tree,calibrated,4.72,7.3468394514746E-40,3.0952236817423E-54
12,12,Decision Tree,calibrated,4.73,0.000415116218807273,0.0002452735025553
12,12,Decision Tree,calibrated,4.74,0.00254822199405055,0.000649484248163363
12,12,Decision Tree,calibrated,4.75,0.0183580873429656,0.00223736367181158
12,12,Decision Tree,calibrated,4.76,0.068615277752241,0.00485820850015039
12,12,Decision Tree,calibrated,4.77,0.158835116092566,0.00483539506148165
12,12,Decision Tree,calibrated,4.78,0.184215793634785,0.00259236644387745
12,12,Decision Tree,calibrated,4.79,0.114573785604841,0.0043957686167104
12,12,Decision Tree,calibrated,4.81,0.0107244053953737,0.00203186825747015
12,12,Decision Tree,calibrated,4.82,0.00132575198705731,0.000380845612799804
12,12,Decision Tree,calibrated,4.83,0.00020382831259447,0.000133382896891242
12,12,Decision Tree,calibrated,4.84,5.22538811581513E-05,5.22538811581459E-05
12,12,Decision Tree,calibrated,4.85,-4.14207009120738E-30,3.6110634883919E-46
12,12,Decision Tree,calibrated,4.86,1.1093356324172E-31,5.76391130651135E-46
12,12,Decision Tree,calibrated,4.87,-8.2594028046481E-30,4.31287166031574E-46
12,12,Decision Tree,calibrated,4.88,-5.42404820672223E-30,5.32735362034965E-46
12,12,Decision Tree,calibrated,4.9,-6.0527195831175E-30,4.35710739887498E-46
12,12,Decision Tree,calibrated,4.93,-6.0527195831175E-30,4.35710739887498E-46
12,12,Decision Tree,uncalibrated,4.67,0,0
12,12,Decision Tree,uncalibrated,4.7,0,0
12,12,Decision Tree,uncalibrated,4.72,0,0
12,12,Decision Tree,uncalibrated,4.73,0.000340947845655619,0.000340885229796712
12,12,Decision Tree,uncalibrated,4.74,0.00161727398946359,0.000678740067142321
12,12,Decision Tree,uncalibrated,4.75,0.0154778841926969,0.00265543736061481
12,12,Decision Tree,uncalibrated,4.76,0.0705243806397988,0.0056604634144776
12,12,Decision Tree,uncalibrated,4.77,0.190808731361186,0.00754920651053634
12,12,Decision Tree,uncalibrated,4.78,0.249940673193574,0.000575880726445713
12,12,Decision Tree,uncalibrated,4.79,0.168307412326512,0.00607001966784106
12,12,Decision Tree,uncalibrated,4.81,0.0187503979608918,0.00391972655315078
12,12,Decision Tree,uncalibrated,4.82,0.00231550654874163,0.0006209514080933
12,12,Decision Tree,uncalibrated,4.83,0.000393415584713383,0.000275894507560643
12,12,Decision Tree,uncalibrated,4.84,0.000117647058823531,0.000117647058823529
12,12,Decision Tree,uncalibrated,4.85,0,0
12,12,Decision Tree,uncalibrated,4.86,0,0
12,12,Decision Tree,uncalibrated,4.87,0,0
12,12,Decision Tree,uncalibrated,4.88,0,0
12,12,Decision Tree,uncalibrated,4.9,0,0
12,12,Decision Tree,uncalibrated,4.93,0,0
12,12,Random Forest,calibrated,4.67,1.8307466184338E-09,5.94044906819708E-10
12,12,Random Forest,calibrated,4.7,5.37560874153354E-09,8.68142010035762E-10
12,12,Random Forest,calibrated,4.72,8.35889957301511E-08,5.42057841236751E-08
12,12,Random Forest,calibrated,4.73,0.00111603673695136,0.00036497367860415
12,12,Random Forest,calibrated,4.74,0.00660614601466313,0.0012336326206697
12,12,Random Forest,calibrated,4.75,0.0374131467942435,0.00305275891317777
12,12,Random Forest,calibrated,4.76,0.11120820756442,0.00719643165623895
12,12,Random Forest,calibrated,4.77,0.193666313631029,0.00348850805748128
12,12,Random Forest,calibrated,4.78,0.177947296216117,0.00457908688627248
12,12,Random Forest,calibrated,4.79,0.0911375947195385,0.0046041647416539
12,12,Random Forest,calibrated,4.81,0.00643629274199256,0.000893833590756463
12,12,Random Forest,calibrated,4.82,0.000574644724496895,0.000390813577717705
12,12,Random Forest,calibrated,4.83,0.000108188066053109,5.90468974912335E-05
12,12,Random Forest,calibrated,4.84,5.67215218426795E-06,5.66223184932259E-06
12,12,Random Forest,calibrated,4.85,5.72170949976545E-09,4.0091765030179E-10
12,12,Random Forest,calibrated,4.86,4.63406280270126E-09,2.99687939535873E-10
12,12,Random Forest,calibrated,4.87,3.86376952179778E-09,2.6724911996071E-10
12,12,Random Forest,calibrated,4.88,2.79558886941244E-09,2.26914194106631E-10
12,12,Random Forest,calibrated,4.9,1.81556096785971E-09,1.64104736531573E-10
12,12,Random Forest,calibrated,4.93,4.93400601711196E-10,9.13568238588844E-11
12,12,Random Forest,uncalibrated,4.67,3.98289357607425E-05,1.22827617773463E-05
12,12,Random Forest,uncalibrated,4.7,0.000139558726583777,1.94163029524935E-05
12,12,Random Forest,uncalibrated,4.72,0.00028746208359868,3.76615836166447E-05
12,12,Random Forest,uncalibrated,4.73,0.00118080232601877,0.000237982167330914
12,12,Random Forest,uncalibrated,4.74,0.0055422024403577,0.000801979598167099
12,12,Random Forest,uncalibrated,4.75,0.0260234692256132,0.00213895506776992
12,12,Random Forest,uncalibrated,4.76,0.0743372540399776,0.00394745180679862
12,12,Random Forest,uncalibrated,4.77,0.135559121141707,0.00321017148506436
12,12,Random Forest,uncalibrated,4.78,0.137189527732071,0.00231947131298886
12,12,Random Forest,uncalibrated,4.79,0.0795336168290715,0.00358121833932299
12,12,Random Forest,uncalibrated,4.81,0.00782573782487519,0.000878858060103374
12,12,Random Forest,uncalibrated,4.82,0.0013262215255006,0.000317902239425369
12,12,Random Forest,uncalibrated,4.83,0.00056271103554645,8.73846305056951E-05
12,12,Random Forest,uncalibrated,4.84,0.000384712414975218,3.79436288298073E-05
12,12,Random Forest,uncalibrated,4.85,0.000293786594886307,1.38138918605886E-05
12,12,Random Forest,uncalibrated,4.86,0.000253177463616212,2.27141953399512E-05
12,12,Random Forest,uncalibrated,4.87,0.00022591513585188,1.4697487129935E-05
12,12,Random Forest,uncalibrated,4.88,0.000159836406298454,9.99014851824834E-06
12,12,Random Forest,uncalibrated,4.9,9.70102029531566E-05,8.5578525533784E-06
12,12,Random Forest,uncalibrated,4.93,3.40806970265962E-05,4.56305341920233E-06
12,12,Gradient Boosted Trees,calibrated,4.67,7.34683960753152E-40,2.35273198473829E-54
12,12,Gradient Boosted Trees,calibrated,4.7,-6.90741578554612E-38,1.58162935165126E-54
12,12,Gradient Boosted Trees,calibrated,4.72,-6.76031721237532E-38,4.6941391300261E-54
12,12,Gradient Boosted Trees,calibrated,4.73,0.000415116218813625,0.000245273502559041
12,12,Gradient Boosted Trees,calibrated,4.74,0.00254822199408954,0.000649484248173276
12,12,Gradient Boosted Trees,calibrated,4.75,0.0183580873432461,0.00223736367184569
12,12,Gradient Boosted Trees,calibrated,4.76,0.0686152777532882,0.00485820850022444
12,12,Gradient Boosted Trees,calibrated,4.77,0.158835116094986,0.00483539506155518
12,12,Gradient Boosted Trees,calibrated,4.78,0.18421579363759,0.00259236644391711
12,12,Gradient Boosted Trees,calibrated,4.79,0.114573785606583,0.00439576861677737
12,12,Gradient Boosted Trees,calibrated,4.81,0.0107244053955367,0.00203186825750102
12,12,Gradient Boosted Trees,calibrated,4.82,0.00132575198707743,0.000380845612805591
12,12,Gradient Boosted Trees,calibrated,4.83,0.000203828312597563,0.000133382896893265
12,12,Gradient Boosted Trees,calibrated,4.84,5.22538811589393E-05,5.22538811589386E-05
12,12,Gradient Boosted Trees,calibrated,4.85,-8.34577558479892E-30,8.67009190766577E-46
12,12,Gradient Boosted Trees,calibrated,4.86,-1.57421298557424E-29,1.02604601970388E-45
12,12,Gradient Boosted Trees,calibrated,4.87,1.9721522338677E-31,8.49130792466981E-46
12,12,Gradient Boosted Trees,calibrated,4.88,-7.58132533887951E-30,3.84260753767423E-46
12,12,Gradient Boosted Trees,calibrated,4.9,1.10933563406937E-31,2.39850868346266E-46
12,12,Gradient Boosted Trees,calibrated,4.93,5.37469018941894E-30,3.39200350962253E-46
12,12,Gradient Boosted Trees,uncalibrated,4.67,-4.59231192040487E-40,3.22419133514823E-56
12,12,Gradient Boosted Trees,uncalibrated,4.7,-4.36307612791419E-40,3.14255298720048E-56
12,12,Gradient Boosted Trees,uncalibrated,4.72,-1.05629956443364E-39,7.33459239066578E-56
12,12,Gradient Boosted Trees,uncalibrated,4.73,0.000340917977248729,0.000340855366875221
12,12,Gradient Boosted Trees,uncalibrated,4.74,0.00161713230973693,0.000678680606773944
12,12,Gradient Boosted Trees,uncalibrated,4.75,0.0154765282675934,0.00265520473358821
12,12,Gradient Boosted Trees,uncalibrated,4.76,0.0705182024195118,0.00565996753504437
12,12,Gradient Boosted Trees,uncalibrated,4.77,0.190792015746468,0.00754854516958745
12,12,Gradient Boosted Trees,uncalibrated,4.78,0.249918777382174,0.000575830276970627
12,12,Gradient Boosted Trees,uncalibrated,4.79,0.168292667918127,0.00606948790962763
12,12,Gradient Boosted Trees,uncalibrated,4.81,0.0187487553503786,0.00391938316928991
12,12,Gradient Boosted Trees,uncalibrated,4.82,0.0023153037010257,0.000620897010244612
12,12,Gradient Boosted Trees,uncalibrated,4.83,0.000393381119920858,0.000275870338088636
12,12,Gradient Boosted Trees,uncalibrated,4.84,0.000117636752466509,0.000117636752466509
12,12,Gradient Boosted Trees,uncalibrated,4.85,-1.31165326750966E-29,8.26238954551264E-46
12,12,Gradient Boosted Trees,uncalibrated,4.86,-7.58136502608226E-30,5.76391130651135E-46
12,12,Gradient Boosted Trees,uncalibrated,4.87,1.9721522338677E-31,8.49130792466981E-46
12,12,Gradient Boosted Trees,uncalibrated,4.88,-5.99109735240025E-30,3.21793707650762E-46
12,12,Gradient Boosted Trees,uncalibrated,4.9,-3.74750717526538E-30,1.90878699866582E-46
12,12,Gradient Boosted Trees,uncalibrated,4.93,-3.31604715006157E-30,1.03858472553812E-46
12,12,kNN,calibrated,4.67,-5.14334442385442E-38,2.72973070466928E-54
12,12,kNN,calibrated,4.7,-7.20134374387332E-38,3.22986092704004E-54
12,12,kNN,calibrated,4.72,2.05205284861713E-09,2.05205284861701E-09
12,12,kNN,calibrated,4.73,0.0014714952415749,0.000508205524928061
12,12,kNN,calibrated,4.74,0.0109480419017087,0.00163752546572058
12,12,kNN,calibrated,4.75,0.0538164331342411,0.00448032083700605
12,12,kNN,calibrated,4.76,0.141810209434507,0.00656372346597892
12,12,kNN,calibrated,4.77,0.221183659603349,0.00189757141431828
12,12,kNN,calibrated,4.78,0.18113827730746,0.00554245059769211
12,12,kNN,calibrated,4.79,0.0827840663444336,0.00460608002131807
12,12,kNN,calibrated,4.81,0.00504115341753381,0.000843686907252003
12,12,kNN,calibrated,4.82,0.000216263209361847,0.000188908279290825
12,12,kNN,calibrated,4.83,1.4972354443772E-05,1.49592269121271E-05
12,12,kNN,calibrated,4.84,1.21568922034189E-06,1.21427717540178E-06
12,12,kNN,calibrated,4.85,-4.14207009120738E-30,3.6110634883919E-46
12,12,kNN,calibrated,4.86,1.1093356324172E-31,5.76391130651135E-46
12,12,kNN,calibrated,4.87,-8.2594028046481E-30,4.31287166031574E-46
12,12,kNN,calibrated,4.88,-5.42404820672223E-30,5.32735362034965E-46
12,12,kNN,calibrated,4.9,-6.0527195831175E-30,4.35710739887498E-46
12,12,kNN,calibrated,4.93,-6.0527195831175E-30,4.35710739887498E-46
12,12,kNN,uncalibrated,4.67,0,0
12,12,kNN,uncalibrated,4.7,0,0
12,12,kNN,uncalibrated,4.72,7.23458129860718E-06,7.23458129860735E-06
12,12,kNN,uncalibrated,4.73,0.00134584566566649,0.000416276293201165
12,12,kNN,uncalibrated,4.74,0.00912387817429509,0.00146701898876843
12,12,kNN,uncalibrated,4.75,0.0460394502804592,0.00416538360947009
12,12,kNN,uncalibrated,4.76,0.123188294423725,0.0060754509331671
12,12,kNN,uncalibrated,4.77,0.194533035939046,0.00192102560632476
12,12,kNN,uncalibrated,4.78,0.163235621298835,0.00437616734466639
12,12,kNN,uncalibrated,4.79,0.0769783251710001,0.00394635995938036
12,12,kNN,uncalibrated,4.81,0.00540510369466428,0.000785745229997189
12,12,kNN,uncalibrated,4.82,0.000494267708345951,0.000251392671757982
12,12,kNN,uncalibrated,4.83,6.81883649381106E-05,5.65864845128773E-05
12,12,kNN,uncalibrated,4.84,2.32774679162288E-05,2.3273131678384E-05
12,12,kNN,uncalibrated,4.85,0,0
12,12,kNN,uncalibrated,4.86,0,0
12,12,kNN,uncalibrated,4.87,0,0
12,12,kNN,uncalibrated,4.88,0,0
12,12,kNN,uncalibrated,4.9,0,0
12,12,kNN,uncalibrated,4.93,0,0
12,12,kNN kd_tree,calibrated,4.67,-5.14334442385442E-38,2.72973070466928E-54
12,12,kNN kd_tree,calibrated,4.7,-7.20134374387332E-38,3.22986092704004E-54
12,12,kNN kd_tree,calibrated,4.72,2.05205284861713E-09,2.05205284861701E-09
12,12,kNN kd_tree,calibrated,4.73,0.0014714952415749,0.000508205524928061
12,12,kNN kd_tree,calibrated,4.74,0.0109480419017087,0.00163752546572058
12,12,kNN kd_tree,calibrated,4.75,0.0538164331342411,0.00448032083700605
12,12,kNN kd_tree,calibrated,4.76,0.141810209434507,0.00656372346597892
12,12,kNN kd_tree,calibrated,4.77,0.221183659603349,0.00189757141431828
12,12,kNN kd_tree,calibrated,4.78,0.18113827730746,0.00554245059769211
12,12,kNN kd_tree,calibrated,4.79,0.0827840663444336,0.00460608002131807
12,12,kNN kd_tree,calibrated,4.81,0.00504115341753381,0.000843686907252003
12,12,kNN kd_tree,calibrated,4.82,0.000216263209361847,0.000188908279290825
12,12,kNN kd_tree,calibrated,4.83,1.4972354443772E-05,1.49592269121271E-05
12,12,kNN kd_tree,calibrated,4.84,1.21568922034189E-06,1.21427717540178E-06
12,12,kNN kd_tree,calibrated,4.85,-4.14207009120738E-30,3.6110634883919E-46
12,12,kNN kd_tree,calibrated,4.86,1.1093356324172E-31,5.76391130651135E-46
12,12,kNN kd_tree,calibrated,4.87,-8.2594028046481E-30,4.31287166031574E-46
12,12,kNN kd_tree,calibrated,4.88,-5.42404820672223E-30,5.32735362034965E-46
12,12,kNN kd_tree,calibrated,4.9,-6.0527195831175E-30,4.35710739887498E-46
12,12,kNN kd_tree,calibrated,4.93,-6.0527195831175E-30,4.35710739887498E-46
12,12,kNN kd_tree,uncalibrated,4.67,0,0
12,12,kNN kd_tree,uncalibrated,4.7,0,0
12,12,kNN kd_tree,uncalibrated,4.72,7.23458129860718E-06,7.23458129860735E-06
12,12,kNN kd_tree,uncalibrated,4.73,0.00134584566566649,0.000416276293201165
12,12,kNN kd_tree,uncalibrated,4.74,0.00912387817429509,0.00146701898876843
12,12,kNN kd_tree,uncalibrated,4.75,0.0460394502804592,0.00416538360947009
12,12,kNN kd_tree,uncalibrated,4.76,0.123188294423725,0.0060754509331671
12,12,kNN kd_tree,uncalibrated,4.77,0.194533035939046,0.00192102560632476
12,12,kNN kd_tree,uncalibrated,4.78,0.163235621298835,0.00437616734466639
12,12,kNN kd_tree,uncalibrated,4.79,0.0769783251710001,0.00394635995938036
12,12,kNN kd_tree,uncalibrated,4.81,0.00540510369466428,0.000785745229997189
12,12,kNN kd_tree,uncalibrated,4.82,0.000494267708345951,0.000251392671757982
12,12,kNN kd_tree,uncalibrated,4.83,6.81883649381106E-05,5.65864845128773E-05
12,12,kNN kd_tree,uncalibrated,4.84,2.32774679162288E-05,2.3273131678384E-05
12,12,kNN kd_tree,uncalibrated,4.85,0,0
12,12,kNN kd_tree,uncalibrated,4.86,0,0
12,12,kNN kd_tree,uncalibrated,4.87,0,0
12,12,kNN kd_tree,uncalibrated,4.88,0,0
12,12,kNN kd_tree,uncalibrated,4.9,0,0
12,12,kNN kd_tree,uncalibrated,4.93,0,0
12,12,kNN ball_tree,calibrated,4.67,-5.14334442385442E-38,2.72973070466928E-54
12,12,kNN ball_tree,calibrated,4.7,-7.20134374387332E-38,3.22986092704004E-54
12,12,kNN ball_tree,calibrated,4.72,2.05205284861713E-09,2.05205284861701E-09
12,12,kNN ball_tree,calibrated,4.73,0.0014714952415749,0.000508205524928061
12,12,kNN ball_tree,calibrated,4.74,0.0109480419017087,0.00163752546572058
12,12,kNN ball_tree,calibrated,4.75,0.0538164331342411,0.00448032083700605
12,12,kNN ball_tree,calibrated,4.76,0.141810209434507,0.00656372346597892
12,12,kNN ball_tree,calibrated,4.77,0.221183659603349,0.00189757141431828
12,12,kNN ball_tree,calibrated,4.78,0.18113827730746,0.00554245059769211
12,12,kNN ball_tree,calibrated,4.79,0.0827840663444336,0.00460608002131807
12,12,kNN ball_tree,calibrated,4.81,0.00504115341753381,0.000843686907252003
12,12,kNN ball_tree,calibrated,4.82,0.000216263209361847,0.000188908279290825
12,12,kNN ball_tree,calibrated,4.83,1.4972354443772E-05,1.49592269121271E-05
12,12,kNN ball_tree,calibrated,4.84,1.21568922034189E-06,1.21427717540178E-06
12,12,kNN ball_tree,calibrated,4.85,-4.14207009120738E-30,3.6110634883919E-46
12,12,kNN ball_tree,calibrated,4.86,1.1093356324172E-31,5.76391130651135E-46
12,12,kNN ball_tree,calibrated,4.87,-8.2594028046481E-30,4.31287166031574E-46
12,12,kNN ball_tree,calibrated,4.88,-5.42404820672223E-30,5.32735362034965E-46
12,12,kNN ball_tree,calibrated,4.9,-6.0527195831175E-30,4.35710739887498E-46
12,12,kNN ball_tree,calibrated,4.93,-6.0527195831175E-30,4.35710739887498E-46
12,12,kNN ball_tree,uncalibrated,4.67,0,0
12,12,kNN ball_tree,uncalibrated,4.7,0,0
12,12,kNN ball_tree,uncalibrated,4.72,7.23458129860718E-06,7.23458129860735E-06
12,12,kNN ball_tree,uncalibrated,4.73,0.00134584566566649,0.000416276293201165
12,12,kNN ball_tree,uncalibrated,4.74,0.00912387817429509,0.00146701898876843
12,12,kNN ball_tree,uncalibrated,4.75,0.0460394502804592,0.00416538360947009
12,12,kNN ball_tree,uncalibrated,4.76,0.123188294423725,0.0060754509331671
12,12,kNN ball_tree,uncalibrated,4.77,0.194533035939046,0.00192102560632476
12,12,kNN ball_tree,uncalibrated,4.78,0.163235621298835,0.00437616734466639
12,12,kNN ball_tree,uncalibrated,4.79,0.0769783251710001,0.00394635995938036
12,12,kNN ball_tree,uncalibrated,4.81,0.00540510369466428,0.000785745229997189
12,12,kNN ball_tree,uncalibrated,4.82,0.000494267708345951,0.000251392671757982
12,12,kNN ball_tree,uncalibrated,4.83,6.81883649381106E-05,5.65864845128773E-05
12,12,kNN ball_tree,uncalibrated,4.84,2.32774679162288E-05,2.3273131678384E-05
12,12,kNN ball_tree,uncalibrated,4.85,0,0
12,12,kNN ball_tree,uncalibrated,4.86,0,0
12,12,kNN ball_tree,uncalibrated,4.87,0,0
12,12,kNN ball_tree,uncalibrated,4.88,0,0
12,12,kNN ball_tree,uncalibrated,4.9,0,0
12,12,kNN ball_tree,uncalibrated,4.93,0,0
12,12,SVM (RBF),calibrated,4.67,2.81446409484032E-07,7.82031800439932E-08
12,12,SVM (RBF),calibrated,4.7,6.63222801024574E-05,1.19570962804819E-05
12,12,SVM (RBF),calibrated,4.72,0.00181987855070613,0.000207348172452866
12,12,SVM (RBF),calibrated,4.73,0.00676875041423189,0.0004901686515858
12,12,SVM (RBF),calibrated,4.74,0.0181881964601199,0.000868749868482461
12,12,SVM (RBF),calibrated,4.75,0.035319852486424,0.00123243257891145
12,12,SVM (RBF),calibrated,4.76,0.047243310161006,0.00102626692731623
12,12,SVM (RBF),calibrated,4.77,0.0481020930144528,0.000953734523093991
12,12,SVM (RBF),calibrated,4.78,0.0362358309010757,0.000890684200207859
12,12,SVM (RBF),calibrated,4.79,0.0202173608653666,0.000937038053287823
12,12,SVM (RBF),calibrated,4.81,0.00401355641476027,0.000343533709967195
12,12,SVM (RBF),calibrated,4.82,0.00140850108889202,0.000211922676573011
12,12,SVM (RBF),calibrated,4.83,0.000490667457836385,4.97558621361846E-05
12,12,SVM (RBF),calibrated,4.84,0.000194354152399101,6.20611660760444E-05
12,12,SVM (RBF),calibrated,4.85,5.85435884978707E-05,8.15914538776192E-06
12,12,SVM (RBF),calibrated,4.86,2.1526192400633E-05,2.72177157679715E-06
12,12,SVM (RBF),calibrated,4.87,1.05264484522413E-05,1.86162195213524E-06
12,12,SVM (RBF),calibrated,4.88,4.0070443768851E-06,5.32606099511089E-07
12,12,SVM (RBF),calibrated,4.9,9.15530527290275E-07,1.00263807938068E-07
12,12,SVM (RBF),calibrated,4.93,1.03898596572039E-07,1.0528861525354E-08
12,12,SVM (RBF),uncalibrated,4.67,0.000918531537685206,2.98367443343578E-05
12,12,SVM (RBF),uncalibrated,4.7,0.00133127735484463,4.00732565537757E-05
12,12,SVM (RBF),uncalibrated,4.72,0.00166580534592844,5.63427156821785E-05
12,12,SVM (RBF),uncalibrated,4.73,0.00177617079215187,4.8238657722444E-05
12,12,SVM (RBF),uncalibrated,4.74,0.00183836602601201,5.10928989655233E-05
12,12,SVM (RBF),uncalibrated,4.75,0.0018753964336888,5.32688869023772E-05
12,12,SVM (RBF),uncalibrated,4.76,0.0017874153584842,4.55380588602809E-05
12,12,SVM (RBF),uncalibrated,4.77,0.00179596784559592,5.17878032689209E-05
12,12,SVM (RBF),uncalibrated,4.78,0.00171396154060958,4.9394925513795E-05
12,12,SVM (RBF),uncalibrated,4.79,0.00162328471822349,5.69730269773208E-05
12,12,SVM (RBF),uncalibrated,4.81,0.00137648693227288,4.72230389054075E-05
12,12,SVM (RBF),uncalibrated,4.82,0.00128942989815732,5.68500948382606E-05
12,12,SVM (RBF),uncalibrated,4.83,0.00120456394055165,3.92355240702624E-05
12,12,SVM (RBF),uncalibrated,4.84,0.00108690433135201,9.94102427359299E-05
12,12,SVM (RBF),uncalibrated,4.85,0.0010219142003644,3.73387525125497E-05
12,12,SVM (RBF),uncalibrated,4.86,0.000929311583474169,2.78423795782587E-05
12,12,SVM (RBF),uncalibrated,4.87,0.000876848785550973,2.95179435251452E-05
12,12,SVM (RBF),uncalibrated,4.88,0.000825574901282555,2.99466344574279E-05
12,12,SVM (RBF),uncalibrated,4.9,0.000740018880974402,3.77687704212279E-05
12,12,SVM (RBF),uncalibrated,4.93,0.000602954658380105,2.81920379984955E-05
12,12,Neural Network,calibrated,4.67,2.37974372188062E-05,1.67285261709537E-05
12,12,Neural Network,calibrated,4.7,0.000896274253104807,0.000384514938855248
12,12,Neural Network,calibrated,4.72,0.00516068029615957,0.00120051061656849
12,12,Neural Network,calibrated,4.73,0.0132490422917681,0.00229877131603212
12,12,Neural Network,calibrated,4.74,0.0273162026727369,0.00194054333038177
12,12,Neural Network,calibrated,4.75,0.0501293795275543,0.00657096161927868
12,12,Neural Network,calibrated,4.76,0.0840200160378734,0.00397944172895932
12,12,Neural Network,calibrated,4.77,0.115790153549629,0.0052887369442777
12,12,Neural Network,calibrated,4.78,0.140356419931369,0.0029024934358467
12,12,Neural Network,calibrated,4.79,0.150429354435544,0.00371834669708025
12,12,Neural Network,calibrated,4.81,0.118608621932407,0.00359708652067218
12,12,Neural Network,calibrated,4.82,0.0929673145923811,0.00599659435612541
12,12,Neural Network,calibrated,4.83,0.0664152870299052,0.00290125701711474
12,12,Neural Network,calibrated,4.84,0.0485187238204062,0.00398205483026346
12,12,Neural Network,calibrated,4.85,0.0339883157706909,0.00341447361130732
12,12,Neural Network,calibrated,4.86,0.0212485335278253,0.0031307526447701
12,12,Neural Network,calibrated,4.87,0.0135621212317948,0.00130527921425534
12,12,Neural Network,calibrated,4.88,0.00895558321026372,0.000958783824483524
12,12,Neural Network,calibrated,4.9,0.00328666295416735,0.000521983871377157
12,12,Neural Network,calibrated,4.93,0.000488040905678289,0.000200507116459798
12,12,Neural Network,uncalibrated,4.67,0,0
12,12,Neural Network,uncalibrated,4.7,0.00159963699651829,0.000809535146589801
12,12,Neural Network,uncalibrated,4.72,0.026420479905494,0.00303382746077739
12,12,Neural Network,uncalibrated,4.73,0.0755455297949863,0.00491494250043316
12,12,Neural Network,uncalibrated,4.74,0.151826555695606,0.00558120989423313
12,12,Neural Network,uncalibrated,4.75,0.227520437501125,0.00531115791464604
12,12,Neural Network,uncalibrated,4.76,0.244560855212126,0.00255424946277428
12,12,Neural Network,uncalibrated,4.77,0.190591061992479,0.00684919748408899
12,12,Neural Network,uncalibrated,4.78,0.111052444776285,0.00899675406780646
12,12,Neural Network,uncalibrated,4.79,0.0493856672489828,0.00465756323309757
12,12,Neural Network,uncalibrated,4.81,0.00777196185726665,0.00147369626867539
12,12,Neural Network,uncalibrated,4.82,0.0019615058527489,0.000748344527499268
12,12,Neural Network,uncalibrated,4.83,0.00066997919743133,0.000598182281963518
12,12,Neural Network,uncalibrated,4.84,0.000305079077494821,0.000219557061647956
12,12,Neural Network,uncalibrated,4.85,9.35250108571532E-34,9.28878793950458E-34
12,12,Neural Network,uncalibrated,4.86,0,0
12,12,Neural Network,uncalibrated,4.87,0,0
12,12,Neural Network,uncalibrated,4.88,0,0
12,12,Neural Network,uncalibrated,4.9,0,0
12,12,Neural Network,uncalibrated,4.93,0,0
