feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,mean,mean_err
21,20,KNN,ball_tree,81,uncalibrated,4.87,0.9997079516792983,0.0002665353557244056
21,20,KNN,ball_tree,81,uncalibrated,4.88,0.9999506172839506,3.474204793502021e-05
21,20,KNN,ball_tree,81,uncalibrated,4.9,0.9999763492739417,2.3650726077277077e-05
21,20,KNN,ball_tree,81,uncalibrated,4.93,1.0,0.0
21,20,KNN,ball_tree,101,uncalibrated,4.67,0.0,0.0
21,20,KNN,ball_tree,101,uncalibrated,4.7,0.0,0.0
21,20,KNN,ball_tree,101,uncalibrated,4.72,0.001339545719277792,0.0009729222359986068
21,20,KNN,ball_tree,101,uncalibrated,4.73,0.014321074964639333,0.005573548329833247
21,20,KNN,ball_tree,101,uncalibrated,4.74,0.026777677767776325,0.006409784837065752
21,20,KNN,ball_tree,101,uncalibrated,4.75,0.07478948829462385,0.012534747636569022
21,20,KNN,ball_tree,101,uncalibrated,4.76,0.1716171617161716,0.03450277374153828
21,20,KNN,ball_tree,101,uncalibrated,4.77,0.33869101195833884,0.028074235995028035
21,20,KNN,ball_tree,101,uncalibrated,4.78,0.5004537953795384,0.024727951272550057
21,20,KNN,ball_tree,101,uncalibrated,4.79,0.6824004849464538,0.01767853172577991
21,20,KNN,ball_tree,101,uncalibrated,4.81,0.9184868868566245,0.01749678784672365
21,20,KNN,ball_tree,101,uncalibrated,4.82,0.9655965596559437,0.005836648744381821
21,20,KNN,ball_tree,101,uncalibrated,4.83,0.9784103410341034,0.0069677997357894825
21,20,KNN,ball_tree,101,uncalibrated,4.84,0.9913972166447416,0.003617669459253625
21,20,KNN,ball_tree,101,uncalibrated,4.85,0.998429498122245,0.0007931225650888223
21,20,KNN,ball_tree,101,uncalibrated,4.86,0.9992554133462036,0.0003969317955635662
21,20,KNN,ball_tree,101,uncalibrated,4.87,0.9995315660598522,0.00038818280849199475
21,20,KNN,ball_tree,101,uncalibrated,4.88,0.9999603960395819,2.7862434482596086e-05
21,20,KNN,ball_tree,101,uncalibrated,4.9,0.9999810325859981,1.8967413982816746e-05
21,20,KNN,ball_tree,101,uncalibrated,4.93,1.0,0.0
21,20,KNN,ball_tree,151,uncalibrated,4.67,0.0,0.0
21,20,KNN,ball_tree,151,uncalibrated,4.7,0.0,0.0
21,20,KNN,ball_tree,151,uncalibrated,4.72,0.0014608492403584133,0.0010068937518713122
21,20,KNN,ball_tree,151,uncalibrated,4.73,0.014849979726990124,0.005475667659065544
21,20,KNN,ball_tree,151,uncalibrated,4.74,0.026389725065221983,0.00608542668911525
21,20,KNN,ball_tree,151,uncalibrated,4.75,0.07287862845825344,0.011696201492611934
21,20,KNN,ball_tree,151,uncalibrated,4.76,0.16305709683193118,0.03391244494188321
21,20,KNN,ball_tree,151,uncalibrated,4.77,0.31699205871391306,0.027579484533126974
21,20,KNN,ball_tree,151,uncalibrated,4.78,0.47150938189845476,0.023524712496693072
21,20,KNN,ball_tree,151,uncalibrated,4.79,0.6489795918367347,0.01782847917327019
21,20,KNN,ball_tree,151,uncalibrated,4.81,0.8944062484202014,0.019450482786512402
21,20,KNN,ball_tree,151,uncalibrated,4.82,0.9514900662251643,0.007109426987183939
21,20,KNN,ball_tree,151,uncalibrated,4.83,0.9697256385998102,0.007950053982726118
21,20,KNN,ball_tree,151,uncalibrated,4.84,0.986905478627333,0.0047121752419765905
21,20,KNN,ball_tree,151,uncalibrated,4.85,0.9971379434262536,0.001090515704851556
21,20,KNN,ball_tree,151,uncalibrated,4.86,0.9985193560544877,0.0007076827471168042
21,20,KNN,ball_tree,151,uncalibrated,4.87,0.999173965676819,0.0006205053933516201
21,20,KNN,ball_tree,151,uncalibrated,4.88,0.9999556280297736,2.934929960034158e-05
21,20,KNN,ball_tree,151,uncalibrated,4.9,0.9999873131866833,1.2686813326161149e-05
21,20,KNN,ball_tree,151,uncalibrated,4.93,1.0,0.0
21,20,KNN,ball_tree,201,uncalibrated,4.67,0.0,0.0
21,20,KNN,ball_tree,201,uncalibrated,4.7,0.0,0.0
21,20,KNN,ball_tree,201,uncalibrated,4.72,0.0015657009072286177,0.0010383610266723946
21,20,KNN,ball_tree,201,uncalibrated,4.73,0.015306122448979591,0.005358188966202308
21,20,KNN,ball_tree,201,uncalibrated,4.74,0.02598120508568292,0.005907663625300516
21,20,KNN,ball_tree,201,uncalibrated,4.75,0.07132561491607388,0.011162757152042473
21,20,KNN,ball_tree,201,uncalibrated,4.76,0.15602169333512617,0.03259714975411396
21,20,KNN,ball_tree,201,uncalibrated,4.77,0.3008550321983158,0.027115504727445033
21,20,KNN,ball_tree,201,uncalibrated,4.78,0.45051824212271996,0.02242045199288072
21,20,KNN,ball_tree,201,uncalibrated,4.79,0.6223437468527786,0.017807702851904587
21,20,KNN,ball_tree,201,uncalibrated,4.81,0.8743781094527363,0.01983403592723404
21,20,KNN,ball_tree,201,uncalibrated,4.82,0.9385318306427047,0.007779968414847782
21,20,KNN,ball_tree,201,uncalibrated,4.83,0.9608998657506115,0.008526966722480168
21,20,KNN,ball_tree,201,uncalibrated,4.84,0.9813780746616567,0.005923181296315694
21,20,KNN,ball_tree,201,uncalibrated,4.85,0.9951695013305561,0.0014807174047952935
21,20,KNN,ball_tree,201,uncalibrated,4.86,0.9975124378109426,0.001081784875332676
21,20,KNN,ball_tree,201,uncalibrated,4.87,0.9986946985502391,0.0007604922760613815
21,20,KNN,ball_tree,201,uncalibrated,4.88,0.9999104477612051,4.493497458750385e-05
21,20,KNN,ball_tree,201,uncalibrated,4.9,0.9999523455519148,4.765444806608979e-05
21,20,KNN,ball_tree,201,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,1,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,1,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,1,uncalibrated,4.72,0.0,0.0
21,20,KNN,brute,1,uncalibrated,4.73,0.012345679012345678,0.006055992861218699
21,20,KNN,brute,1,uncalibrated,4.74,0.03170731707317073,0.01063146083790408
21,20,KNN,brute,1,uncalibrated,4.75,0.10465116279070122,0.01677948854888626
21,20,KNN,brute,1,uncalibrated,4.76,0.22696629213483158,0.03415434641251835
21,20,KNN,brute,1,uncalibrated,4.77,0.45747126436781765,0.027824640084851048
21,20,KNN,brute,1,uncalibrated,4.78,0.6505263157894737,0.024286684183399625
21,20,KNN,brute,1,uncalibrated,4.79,0.8568548387096766,0.021213882290691616
21,20,KNN,brute,1,uncalibrated,4.81,0.9866412213740456,0.013358778625954193
21,20,KNN,brute,1,uncalibrated,4.82,0.9959016393442623,0.0040983606557377095
21,20,KNN,brute,1,uncalibrated,4.83,0.9957446808510587,0.004255319148936143
21,20,KNN,brute,1,uncalibrated,4.84,1.0,0.0
21,20,KNN,brute,1,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,1,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,1,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,1,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,1,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,1,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,3,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,3,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,3,uncalibrated,4.72,0.000980392156862745,0.000980392156862745
21,20,KNN,brute,3,uncalibrated,4.73,0.011904761904761904,0.006523674238142638
21,20,KNN,brute,3,uncalibrated,4.74,0.03143093465674111,0.010292145825712754
21,20,KNN,brute,3,uncalibrated,4.75,0.08722741433021808,0.017133956386292844
21,20,KNN,brute,3,uncalibrated,4.76,0.21647940074906366,0.03508225925796702
21,20,KNN,brute,3,uncalibrated,4.77,0.44227994227994216,0.023809523809523808
21,20,KNN,brute,3,uncalibrated,4.78,0.636432350718065,0.021672503574170013
21,20,KNN,brute,3,uncalibrated,4.79,0.8444895199459111,0.016466638104066973
21,20,KNN,brute,3,uncalibrated,4.81,0.9834605597964374,0.012722646310432573
21,20,KNN,brute,3,uncalibrated,4.82,0.9959016393442623,0.0032520165885896748
21,20,KNN,brute,3,uncalibrated,4.83,0.9971631205673708,0.002836879432624061
21,20,KNN,brute,3,uncalibrated,4.84,0.9993055555555556,0.0006944444444444443
21,20,KNN,brute,3,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,3,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,3,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,3,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,3,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,3,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,5,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,5,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,5,uncalibrated,4.72,0.0011764705882353307,0.0011764705882352942
21,20,KNN,brute,5,uncalibrated,4.73,0.010714285714285714,0.005871306814328376
21,20,KNN,brute,5,uncalibrated,4.74,0.03112244897959167,0.008794548048948057
21,20,KNN,brute,5,uncalibrated,4.75,0.08878504672897196,0.017757009345794397
21,20,KNN,brute,5,uncalibrated,4.76,0.21752808988764044,0.03218586346274665
21,20,KNN,brute,5,uncalibrated,4.77,0.4445887445887444,0.027272727272727254
21,20,KNN,brute,5,uncalibrated,4.78,0.6344671201814005,0.020858185977412493
21,20,KNN,brute,5,uncalibrated,4.79,0.8292089249492901,0.015449813063785699
21,20,KNN,brute,5,uncalibrated,4.81,0.9801526717557252,0.01221374045801521
21,20,KNN,brute,5,uncalibrated,4.82,0.9950819672131144,0.0033462974628184713
21,20,KNN,brute,5,uncalibrated,4.83,0.9962184873949617,0.0030342859642221846
21,20,KNN,brute,5,uncalibrated,4.84,0.9991666666666879,0.0008333333333333052
21,20,KNN,brute,5,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,5,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,5,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,5,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,5,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,5,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,7,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,7,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,7,uncalibrated,4.72,0.0012605042016806721,0.0012605042016806721
21,20,KNN,brute,7,uncalibrated,4.73,0.009475218658892127,0.0055303089233192425
21,20,KNN,brute,7,uncalibrated,4.74,0.03174603174603223,0.008711099506336176
21,20,KNN,brute,7,uncalibrated,4.75,0.08878504672897196,0.01668891855807743
21,20,KNN,brute,7,uncalibrated,4.76,0.21155698234349907,0.03185862248084985
21,20,KNN,brute,7,uncalibrated,4.77,0.44310451453308597,0.02566481137909704
21,20,KNN,brute,7,uncalibrated,4.78,0.6306547619047619,0.022699184482938475
21,20,KNN,brute,7,uncalibrated,4.79,0.8200521587945542,0.016801725893160434
21,20,KNN,brute,7,uncalibrated,4.81,0.976826608505998,0.013358778625954193
21,20,KNN,brute,7,uncalibrated,4.82,0.9947414548641543,0.0031599923536057427
21,20,KNN,brute,7,uncalibrated,4.83,0.9957446808510638,0.003363229543139718
21,20,KNN,brute,7,uncalibrated,4.84,0.9988095238094922,0.0011904761904761815
21,20,KNN,brute,7,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,7,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,7,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,7,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,7,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,7,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,9,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,9,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,9,uncalibrated,4.72,0.00130718954248366,0.00130718954248366
21,20,KNN,brute,9,uncalibrated,4.73,0.01020408163265306,0.005668934240362811
21,20,KNN,brute,9,uncalibrated,4.74,0.030022446689113125,0.00807416547129436
21,20,KNN,brute,9,uncalibrated,4.75,0.08722741433021805,0.015576323987538936
21,20,KNN,brute,9,uncalibrated,4.76,0.21321321321321313,0.0311025927404627
21,20,KNN,brute,9,uncalibrated,4.77,0.43362193362193363,0.0286195286195286
21,20,KNN,brute,9,uncalibrated,4.78,0.6236111111111116,0.022444553945868265
21,20,KNN,brute,9,uncalibrated,4.79,0.8133874239350912,0.017181062657695746
21,20,KNN,brute,9,uncalibrated,4.81,0.9751908396946567,0.01420695504664965
21,20,KNN,brute,9,uncalibrated,4.82,0.9947632058287796,0.002864994852485961
21,20,KNN,brute,9,uncalibrated,4.83,0.9955908289241627,0.003673133262726329
21,20,KNN,brute,9,uncalibrated,4.84,0.9986402486402486,0.00135975135975136
21,20,KNN,brute,9,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,9,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,9,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,9,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,9,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,9,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,11,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,11,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,11,uncalibrated,4.72,0.001069518716577511,0.0010695187165775401
21,20,KNN,brute,11,uncalibrated,4.73,0.01020408163265306,0.005409046284643134
21,20,KNN,brute,11,uncalibrated,4.74,0.029843893480256893,0.007755304691209183
21,20,KNN,brute,11,uncalibrated,4.75,0.08411214953271029,0.01359388275276125
21,20,KNN,brute,11,uncalibrated,4.76,0.2108927108927109,0.03173231858163815
21,20,KNN,brute,11,uncalibrated,4.77,0.4291617473435656,0.030893349075167248
21,20,KNN,brute,11,uncalibrated,4.78,0.6195075757575761,0.022920840257734932
21,20,KNN,brute,11,uncalibrated,4.79,0.8043518347777964,0.016594443348852798
21,20,KNN,brute,11,uncalibrated,4.81,0.9736294240111032,0.013532269257460094
21,20,KNN,brute,11,uncalibrated,4.82,0.9944113263785391,0.0029415596826445067
21,20,KNN,brute,11,uncalibrated,4.83,0.9949709864603379,0.003506299281324462
21,20,KNN,brute,11,uncalibrated,4.84,0.9982517482517482,0.0017482517482517723
21,20,KNN,brute,11,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,11,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,11,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,11,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,11,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,11,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,13,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,13,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,13,uncalibrated,4.72,0.0014397367338543812,0.0014397367338543812
21,20,KNN,brute,13,uncalibrated,4.73,0.010007849293563582,0.005298273155416013
21,20,KNN,brute,13,uncalibrated,4.74,0.029914529914529916,0.007772248795224781
21,20,KNN,brute,13,uncalibrated,4.75,0.08303378864126526,0.014378145219266718
21,20,KNN,brute,13,uncalibrated,4.76,0.2084199584199585,0.031984722333192196
21,20,KNN,brute,13,uncalibrated,4.77,0.42474192474192474,0.027139527139527164
21,20,KNN,brute,13,uncalibrated,4.78,0.6157051282051282,0.024146480948311257
21,20,KNN,brute,13,uncalibrated,4.79,0.8007489467935716,0.016749594096340668
21,20,KNN,brute,13,uncalibrated,4.81,0.9715208455666471,0.01262477980035237
21,20,KNN,brute,13,uncalibrated,4.82,0.9941677175283732,0.0030059972131962496
21,20,KNN,brute,13,uncalibrated,4.83,0.99496336996337,0.003676334107705073
21,20,KNN,brute,13,uncalibrated,4.84,0.9982517482517482,0.0017482517482517723
21,20,KNN,brute,13,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,13,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,13,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,13,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,13,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,13,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,15,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,15,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,15,uncalibrated,4.72,0.0012477718360071302,0.0012477718360071302
21,20,KNN,brute,15,uncalibrated,4.73,0.010374149659863956,0.005102040816326529
21,20,KNN,brute,15,uncalibrated,4.74,0.02929292929292929,0.00767192693518825
21,20,KNN,brute,15,uncalibrated,4.75,0.08193146417445482,0.015264797507788155
21,20,KNN,brute,15,uncalibrated,4.76,0.20600600600600602,0.031225816693959865
21,20,KNN,brute,15,uncalibrated,4.77,0.4200577200577202,0.026406926406926434
21,20,KNN,brute,15,uncalibrated,4.78,0.6084722222222223,0.023497411423844098
21,20,KNN,brute,15,uncalibrated,4.79,0.7945909398242056,0.017499689050075203
21,20,KNN,brute,15,uncalibrated,4.81,0.9695928753180661,0.011068702290076393
21,20,KNN,brute,15,uncalibrated,4.82,0.9929107021131561,0.003205992097151967
21,20,KNN,brute,15,uncalibrated,4.83,0.9941798941798942,0.004034716787999323
21,20,KNN,brute,15,uncalibrated,4.84,0.9979020979020978,0.002097902097902171
21,20,KNN,brute,15,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,15,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,15,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,15,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,15,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,15,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,17,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,17,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,17,uncalibrated,4.72,0.0011009751494180562,0.0011009751494180562
21,20,KNN,brute,17,uncalibrated,4.73,0.010054021608643458,0.004951980792316927
21,20,KNN,brute,17,uncalibrated,4.74,0.02881758764111728,0.007581916410636536
21,20,KNN,brute,17,uncalibrated,4.75,0.08122594832325455,0.014980758658603627
21,20,KNN,brute,17,uncalibrated,4.76,0.20296767355590892,0.03159576051327986
21,20,KNN,brute,17,uncalibrated,4.77,0.4149477973007385,0.02661064425770307
21,20,KNN,brute,17,uncalibrated,4.78,0.6056372549019609,0.02409161209675433
21,20,KNN,brute,17,uncalibrated,4.79,0.7897625581672831,0.017527595116518403
21,20,KNN,brute,17,uncalibrated,4.81,0.9678940278401438,0.011225864391558205
21,20,KNN,brute,17,uncalibrated,4.82,0.9923012149645136,0.003374656595478292
21,20,KNN,brute,17,uncalibrated,4.83,0.9940476190476191,0.004134025810404817
21,20,KNN,brute,17,uncalibrated,4.84,0.9977375565610862,0.0020567667626491537
21,20,KNN,brute,17,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,17,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,17,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,17,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,17,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,17,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,19,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,19,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,19,uncalibrated,4.72,0.001125809175344779,0.001125809175344779
21,20,KNN,brute,19,uncalibrated,4.73,0.010875402792696024,0.0052363050483351225
21,20,KNN,brute,19,uncalibrated,4.74,0.02950558213716131,0.007424497298436591
21,20,KNN,brute,19,uncalibrated,4.75,0.08116084604033448,0.014756517461879004
21,20,KNN,brute,19,uncalibrated,4.76,0.20282124229492657,0.03203289853779902
21,20,KNN,brute,19,uncalibrated,4.77,0.41000227842333115,0.026771474139895196
21,20,KNN,brute,19,uncalibrated,4.78,0.6026315789473685,0.023932663694312878
21,20,KNN,brute,19,uncalibrated,4.79,0.7842425536457778,0.01754209109122988
21,20,KNN,brute,19,uncalibrated,4.81,0.9665528324628365,0.01134993973483317
21,20,KNN,brute,19,uncalibrated,4.82,0.9915875754961173,0.0037464525367020586
21,20,KNN,brute,19,uncalibrated,4.83,0.9935254803675857,0.004245472329915442
21,20,KNN,brute,19,uncalibrated,4.84,0.9978836952521158,0.0019322782480676315
21,20,KNN,brute,19,uncalibrated,4.85,1.0,0.0
21,20,KNN,brute,19,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,19,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,19,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,19,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,19,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,21,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,21,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,21,uncalibrated,4.72,0.0011459129106187928,0.0011459129106187928
21,20,KNN,brute,21,uncalibrated,4.73,0.011054421768707487,0.005466472303206996
21,20,KNN,brute,21,uncalibrated,4.74,0.02988338192419825,0.007418151225254061
21,20,KNN,brute,21,uncalibrated,4.75,0.0805518469069871,0.014686248331108147
21,20,KNN,brute,21,uncalibrated,4.76,0.20130845130845124,0.03241668866486609
21,20,KNN,brute,21,uncalibrated,4.77,0.4050711193568337,0.02638631210059783
21,20,KNN,brute,21,uncalibrated,4.78,0.5959325396825397,0.02540476841314391
21,20,KNN,brute,21,uncalibrated,4.79,0.7795807978363759,0.01784737257392153
21,20,KNN,brute,21,uncalibrated,4.81,0.9647400945110869,0.01217739003998547
21,20,KNN,brute,21,uncalibrated,4.82,0.9911202185792354,0.003631497670946193
21,20,KNN,brute,21,uncalibrated,4.83,0.9931027966742246,0.004288494527722256
21,20,KNN,brute,21,uncalibrated,4.84,0.997752247752248,0.0019147519147519887
21,20,KNN,brute,21,uncalibrated,4.85,0.999890530925071,0.00010946907498631343
21,20,KNN,brute,21,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,21,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,21,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,21,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,21,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,23,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,23,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,23,uncalibrated,4.72,0.0011625203441060219,0.0011625203441060219
21,20,KNN,brute,23,uncalibrated,4.73,0.011091393078970719,0.005545696539485359
21,20,KNN,brute,23,uncalibrated,4.74,0.029614019520851822,0.007455473494596683
21,20,KNN,brute,23,uncalibrated,4.75,0.07974400650142219,0.014729784640390077
21,20,KNN,brute,23,uncalibrated,4.76,0.20005875440658058,0.03266598821077434
21,20,KNN,brute,23,uncalibrated,4.77,0.403632599284773,0.026632787502352734
21,20,KNN,brute,23,uncalibrated,4.78,0.5904891304347822,0.02485094145682098
21,20,KNN,brute,23,uncalibrated,4.79,0.7756415909692214,0.017753312126460617
21,20,KNN,brute,23,uncalibrated,4.81,0.9635745104546963,0.012363093262529046
21,20,KNN,brute,23,uncalibrated,4.82,0.9903777619387024,0.003608064278566814
21,20,KNN,brute,23,uncalibrated,4.83,0.9927536231884058,0.004500427560928394
21,20,KNN,brute,23,uncalibrated,4.84,0.9976436606871388,0.0020522955305563584
21,20,KNN,brute,23,uncalibrated,4.85,0.9999000499749838,9.99500249875465e-05
21,20,KNN,brute,23,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,23,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,23,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,23,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,23,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,25,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,25,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,25,uncalibrated,4.72,0.0012941176470588236,0.0011809438765712527
21,20,KNN,brute,25,uncalibrated,4.73,0.01163265306122449,0.005306122448979592
21,20,KNN,brute,25,uncalibrated,4.74,0.030102040816326697,0.0075529449193044535
21,20,KNN,brute,25,uncalibrated,4.75,0.07990654205607478,0.014485981308411215
21,20,KNN,brute,25,uncalibrated,4.76,0.1999099099099099,0.032768652633366174
21,20,KNN,brute,25,uncalibrated,4.77,0.4002597402597403,0.02640692640692635
21,20,KNN,brute,25,uncalibrated,4.78,0.5854999999999996,0.02519351033426982
21,20,KNN,brute,25,uncalibrated,4.79,0.7713590263691684,0.01729667781582846
21,20,KNN,brute,25,uncalibrated,4.81,0.9620610687022901,0.012137404580152722
21,20,KNN,brute,25,uncalibrated,4.82,0.9906060606060825,0.003329676973684805
21,20,KNN,brute,25,uncalibrated,4.83,0.9923809523809518,0.004725255794985357
21,20,KNN,brute,25,uncalibrated,4.84,0.9976223776223776,0.001958041958041945
21,20,KNN,brute,25,uncalibrated,4.85,0.9999080459770306,9.195402298839356e-05
21,20,KNN,brute,25,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,25,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,25,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,25,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,25,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,27,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,27,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,27,uncalibrated,4.72,0.0011982570806100218,0.0010934665523807897
21,20,KNN,brute,27,uncalibrated,4.73,0.011810279667422525,0.005131988940984742
21,20,KNN,brute,27,uncalibrated,4.74,0.03004535147392324,0.007521630766626694
21,20,KNN,brute,27,uncalibrated,4.75,0.0798719280027691,0.014278296988577348
21,20,KNN,brute,27,uncalibrated,4.76,0.1987821154487821,0.03265816369404729
21,20,KNN,brute,27,uncalibrated,4.77,0.39682539682539675,0.02709636042969374
21,20,KNN,brute,27,uncalibrated,4.78,0.580787037037037,0.02524909404038657
21,20,KNN,brute,27,uncalibrated,4.79,0.7670347832619638,0.01738548434272578
21,20,KNN,brute,27,uncalibrated,4.81,0.9609838846480068,0.012581283573650015
21,20,KNN,brute,27,uncalibrated,4.82,0.990179573512885,0.003388882698067927
21,20,KNN,brute,27,uncalibrated,4.83,0.9917695473251035,0.004930479421002318
21,20,KNN,brute,27,uncalibrated,4.84,0.9974747474747474,0.0020072520072519917
21,20,KNN,brute,27,uncalibrated,4.85,0.9999148573861026,8.514261387832912e-05
21,20,KNN,brute,27,uncalibrated,4.86,1.0,0.0
21,20,KNN,brute,27,uncalibrated,4.87,1.0,0.0
21,20,KNN,brute,27,uncalibrated,4.88,1.0,0.0
21,20,KNN,brute,27,uncalibrated,4.9,1.0,0.0
21,20,KNN,brute,27,uncalibrated,4.93,1.0,0.0
21,20,KNN,brute,29,uncalibrated,4.67,0.0,0.0
21,20,KNN,brute,29,uncalibrated,4.7,0.0,0.0
21,20,KNN,brute,29,uncalibrated,4.72,0.0013184584178498621,0.0011222941574237134
21,20,KNN,brute,29,uncalibrated,4.73,0.011787473610133709,0.005217022370697682
21,20,KNN,brute,29,uncalibrated,4.74,0.02990851513019001,0.007421598727591309
21,20,KNN,brute,29,uncalibrated,4.75,0.07951981952948761,0.013615855623590079
21,20,KNN,brute,29,uncalibrated,4.76,0.19780987884436152,0.03343761112232758
21,20,KNN,brute,29,uncalibrated,4.77,0.3946111359904463,0.026347216002388398
21,20,KNN,brute,29,uncalibrated,4.78,0.5776580459770115,0.02535051081579163
21,20,KNN,brute,29,uncalibrated,4.79,0.764286213891026,0.016973548025986388
21,20,KNN,brute,29,uncalibrated,4.81,0.9591339826270071,0.01256909713082388
