transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1177,1.21985755,0.00024109078147644726,0.00023028293824697908,43.0,0.14907953545530128
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1176,1.2199254,0.0002443206398389206,0.00023339018023647707,43.0,0.1527625984893754
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1175,1.2199932500000001,0.0002475679276589377,0.00023651328599026586,43.0,0.1562589740730463
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1174,1.2200611000000001,0.0002508314277002576,0.0002396510659686423,43.0,0.1595593674405793
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1173,1.22012895,0.00025410977804848656,0.0002428021998867425,43.0,0.1626552088930752
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1172,1.2201968,0.0002574014697433709,0.0002459652345875927,43.0,0.1655385640878061
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1171,1.22026465,0.0002607048448775274,0.00024913858235397774,43.0,0.16820205415231596
AB,a_b,LR,Logistic Regression,uncalibrated,-0.117,1.2203325,0.0002640180951802147,0.0002523205196754962,43.0,0.1706387889922977
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1169,1.22040035,0.00026733926110417616,0.0002555091864862809,43.0,0.17284231625566115
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1168,1.2204682,0.00027066623143236787,0.0002587025858877727,43.0,0.174806587583651
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1167,1.22053605,0.00027399674342068513,0.0002618985843697482,43.0,0.1765259430361192
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1166,1.2206039,0.00027732838349134564,0.0002650949125415208,43.0,0.177995113922687
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1165,1.22067175,0.0002806585884904377,0.0002682891663838353,43.0,0.1792092436969649
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1164,1.2207396000000001,0.0002839846475216869,0.000271478809030482,43.0,0.18016392606458137
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1163,1.2208074500000001,0.00028730370436676444,0.0002746611730869352,43.0,0.18085525900325924
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1162,1.2208753,0.0002906127605010884,0.00027783346349190963,43.0,0.18127991298041213
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1161,1.22094315,0.0002939086787116131,0.00028099276092534594,43.0,0.18143521127106516
AB,a_b,LR,Logistic Regression,uncalibrated,-0.116,1.221011,0.00029718818732170544,0.00028413602576492973,43.0,0.18131921991773045
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1159,1.2207344,0.000274168684390407,0.00026267905484859424,43.0,0.21046164473431644
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1158,1.2204578000000001,0.00025286525563703396,0.00024276386193547734,43.0,0.24271672367338593
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1157,1.2201812,0.0002331848821589042,0.00022431419569868472,43.0,0.2779890204601163
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1156,1.2199046,0.0002150311118672763,0.00020724951642255127,43.0,0.31607598346742805
